date,location,vectorid,price,product,unit_quantity,unit,category
2001-01-01,Canada,v735191,5.84,Mushrooms,1.0,kilogram,Veg_Fruits
2001-01-01,Canada,v735192,1.06,Onions,1.0,kilogram,Veg_Fruits
2001-01-01,Canada,v735193,3.6,Potatoes,4.54,kilograms,Veg_Fruits
2001-01-01,Canada,v735194,1.7,"French fried potatoes, frozen",1.0,kilogram,Frozen
2001-01-01,Canada,v735195,0.8,"Baked beans, canned",398.0,millilitres,Plant_based
2001-01-01,Canada,v735196,1.18,"Tomatoes, canned",796.0,millilitres,Veg_Fruits
2001-01-01,Canada,v735197,1.48,Tomato juice,1.36,litres,Beverages
2001-01-01,Canada,v735199,2.54,Ketchup,1.0,litre,Other_foods
2001-01-01,Canada,v735200,2.47,"Sugar, white",2.0,kilograms,Other_foods
2001-01-01,Canada,v735201,3.23,"Coffee, roasted",300.0,grams,Beverages
2001-01-01,Canada,v735202,4.69,"Coffee, instant",200.0,grams,Beverages
2001-01-01,Canada,v735203,3.36,Tea ,72.0,bags,Beverages
2001-01-01,Canada,v735204,3.09,Cooking or salad oil,1.0,litre,Oils
2001-01-01,Canada,v735205,0.75,"Soup, canned",284.0,millilitres,Other_foods
2001-01-01,Canada,v735207,2.53,Peanut butter,500.0,grams,Other_foods
2001-01-01,Canada,v735208,1.3,Fruit flavoured crystals,2.25,litres,Beverages
2001-01-01,Canada,v735210,1.28,"Soft drinks, cola type",2.0,litres,Beverages
2001-01-01,Canada,v735211,1.34,"Soft drinks, lemon-lime type",2.0,litres,Beverages
2001-02-01,Canada,v735165,11.13,Round steak,1.0,kilogram,Protein
2001-02-01,Canada,v735176,13.05,Sirloin steak,1.0,kilogram,Protein
2001-02-01,Canada,v735187,17.31,Prime rib roast,1.0,kilogram,Protein
2001-02-01,Canada,v735198,7.4,Blade roast,1.0,kilogram,Protein
2001-02-01,Canada,v735209,7.91,Stewing beef,1.0,kilogram,Protein
2001-02-01,Canada,v735220,4.79,Ground beef,1.0,kilogram,Protein
2001-02-01,Canada,v735221,9.05,Pork chops,1.0,kilogram,Protein
2001-02-01,Canada,v735222,5.78,Butt roast,1.0,kilogram,Others
2001-02-01,Canada,v735223,4.48,Chicken,1.0,kilogram,Protein
2001-02-01,Canada,v735166,3.86,Bacon,500.0,grams,Protein
2001-02-01,Canada,v735167,2.51,Wieners,450.0,grams,Protein
2001-02-01,Canada,v735168,3.97,Canned salmon,213.0,grams,Protein
2001-02-01,Canada,v735169,1.56,Homogenized milk,1.0,litre,Beverages
2001-02-01,Canada,v735170,1.51,Partly skimmed milk,1.0,litre,Beverages
2001-02-01,Canada,v735171,3.19,Butter,454.0,grams,Dairy
2001-02-01,Canada,v735172,2.47,Processed cheese slices,250.0,grams,Dairy
2001-02-01,Canada,v735173,1.1,Evaporated milk,385.0,millilitres,Beverages
2001-02-01,Canada,v735174,1.93,Eggs,1.0,dozen,Protein
2001-02-01,Canada,v735175,1.39,Bread,675.0,grams,Grains
2001-02-01,Canada,v735177,1.89,Soda crackers,450.0,grams,Grains
2001-02-01,Canada,v735178,0.99,Macaroni,500.0,grams,Grains
2001-02-01,Canada,v735179,3.35,Flour,2.5,kilograms,Grains
2001-02-01,Canada,v735180,3.31,Corn flakes,675.0,grams,Grains
2001-02-01,Canada,v735181,2.59,Apples,1.0,kilogram,Veg_Fruits
2001-02-01,Canada,v735182,1.32,Bananas,1.0,kilogram,Veg_Fruits
2001-02-01,Canada,v735183,1.58,Grapefruits,1.0,kilogram,Veg_Fruits
2001-02-01,Canada,v735184,1.97,Oranges,1.0,kilogram,Veg_Fruits
2001-02-01,Canada,v735185,1.53,Apple juice,1.36,litres,Beverages
2001-02-01,Canada,v735186,2.98,Orange juice,1.0,litre,Beverages
2001-02-01,Canada,v735188,1.26,Cabbage,1.0,kilogram,Veg_Fruits
2001-02-01,Canada,v735189,1.27,Carrots,1.0,kilogram,Veg_Fruits
2001-02-01,Canada,v735190,2.03,Celery,1.0,kilogram,Veg_Fruits
2001-02-01,Canada,v735191,5.93,Mushrooms,1.0,kilogram,Veg_Fruits
2001-02-01,Canada,v735192,1.18,Onions,1.0,kilogram,Veg_Fruits
2001-02-01,Canada,v735193,3.54,Potatoes,4.54,kilograms,Veg_Fruits
2001-02-01,Canada,v735194,1.73,"French fried potatoes, frozen",1.0,kilogram,Frozen
2001-02-01,Canada,v735195,0.81,"Baked beans, canned",398.0,millilitres,Plant_based
2001-02-01,Canada,v735196,1.21,"Tomatoes, canned",796.0,millilitres,Veg_Fruits
2001-02-01,Canada,v735197,1.48,Tomato juice,1.36,litres,Beverages
2001-02-01,Canada,v735199,2.55,Ketchup,1.0,litre,Other_foods
2001-02-01,Canada,v735200,2.43,"Sugar, white",2.0,kilograms,Other_foods
2001-02-01,Canada,v735201,3.17,"Coffee, roasted",300.0,grams,Beverages
2001-02-01,Canada,v735202,4.72,"Coffee, instant",200.0,grams,Beverages
2001-02-01,Canada,v735203,3.39,Tea ,72.0,bags,Beverages
2001-02-01,Canada,v735204,3.07,Cooking or salad oil,1.0,litre,Oils
2001-02-01,Canada,v735205,0.75,"Soup, canned",284.0,millilitres,Other_foods
2001-02-01,Canada,v735207,2.54,Peanut butter,500.0,grams,Other_foods
2001-02-01,Canada,v735208,1.24,Fruit flavoured crystals,2.25,litres,Beverages
2001-02-01,Canada,v735210,1.32,"Soft drinks, cola type",2.0,litres,Beverages
2001-02-01,Canada,v735211,1.39,"Soft drinks, lemon-lime type",2.0,litres,Beverages
2001-03-01,Canada,v735165,11.47,Round steak,1.0,kilogram,Protein
2001-03-01,Canada,v735176,13.5,Sirloin steak,1.0,kilogram,Protein
2001-03-01,Canada,v735187,17.61,Prime rib roast,1.0,kilogram,Protein
2001-03-01,Canada,v735198,7.85,Blade roast,1.0,kilogram,Protein
2001-03-01,Canada,v735209,8.17,Stewing beef,1.0,kilogram,Protein
2001-03-01,Canada,v735220,5.07,Ground beef,1.0,kilogram,Protein
2001-03-01,Canada,v735221,9.42,Pork chops,1.0,kilogram,Protein
2001-03-01,Canada,v735222,5.85,Butt roast,1.0,kilogram,Others
2001-03-01,Canada,v735223,4.39,Chicken,1.0,kilogram,Protein
2001-03-01,Canada,v735166,3.97,Bacon,500.0,grams,Protein
2001-03-01,Canada,v735167,2.53,Wieners,450.0,grams,Protein
2001-03-01,Canada,v735168,3.91,Canned salmon,213.0,grams,Protein
2001-03-01,Canada,v735169,1.57,Homogenized milk,1.0,litre,Beverages
2001-03-01,Canada,v735170,1.51,Partly skimmed milk,1.0,litre,Beverages
2001-03-01,Canada,v735171,3.24,Butter,454.0,grams,Dairy
2001-03-01,Canada,v735172,2.48,Processed cheese slices,250.0,grams,Dairy
2001-03-01,Canada,v735173,1.12,Evaporated milk,385.0,millilitres,Beverages
2001-03-01,Canada,v735174,1.96,Eggs,1.0,dozen,Protein
2001-03-01,Canada,v735175,1.4,Bread,675.0,grams,Grains
2001-03-01,Canada,v735177,1.89,Soda crackers,450.0,grams,Grains
2001-03-01,Canada,v735178,1.0,Macaroni,500.0,grams,Grains
2001-03-01,Canada,v735179,3.38,Flour,2.5,kilograms,Grains
2001-03-01,Canada,v735180,3.29,Corn flakes,675.0,grams,Grains
2001-03-01,Canada,v735181,2.52,Apples,1.0,kilogram,Veg_Fruits
2001-03-01,Canada,v735182,1.3,Bananas,1.0,kilogram,Veg_Fruits
2001-03-01,Canada,v735183,1.58,Grapefruits,1.0,kilogram,Veg_Fruits
2001-03-01,Canada,v735184,1.99,Oranges,1.0,kilogram,Veg_Fruits
2001-03-01,Canada,v735185,1.56,Apple juice,1.36,litres,Beverages
2001-03-01,Canada,v735186,3.03,Orange juice,1.0,litre,Beverages
2001-03-01,Canada,v735188,1.21,Cabbage,1.0,kilogram,Veg_Fruits
2001-03-01,Canada,v735189,1.35,Carrots,1.0,kilogram,Veg_Fruits
2001-03-01,Canada,v735190,2.16,Celery,1.0,kilogram,Veg_Fruits
2001-03-01,Canada,v735191,6.06,Mushrooms,1.0,kilogram,Veg_Fruits
2001-03-01,Canada,v735192,1.22,Onions,1.0,kilogram,Veg_Fruits
2001-03-01,Canada,v735193,3.38,Potatoes,4.54,kilograms,Veg_Fruits
2001-03-01,Canada,v735194,1.7,"French fried potatoes, frozen",1.0,kilogram,Frozen
2001-03-01,Canada,v735195,0.83,"Baked beans, canned",398.0,millilitres,Plant_based
2001-03-01,Canada,v735196,1.22,"Tomatoes, canned",796.0,millilitres,Veg_Fruits
2001-03-01,Canada,v735197,1.49,Tomato juice,1.36,litres,Beverages
2001-03-01,Canada,v735199,2.61,Ketchup,1.0,litre,Other_foods
2001-03-01,Canada,v735200,2.42,"Sugar, white",2.0,kilograms,Other_foods
2001-03-01,Canada,v735201,3.17,"Coffee, roasted",300.0,grams,Beverages
2001-03-01,Canada,v735202,4.73,"Coffee, instant",200.0,grams,Beverages
2001-03-01,Canada,v735203,3.38,Tea ,72.0,bags,Beverages
2001-03-01,Canada,v735204,3.06,Cooking or salad oil,1.0,litre,Oils
2001-03-01,Canada,v735205,0.73,"Soup, canned",284.0,millilitres,Other_foods
2001-03-01,Canada,v735207,2.54,Peanut butter,500.0,grams,Other_foods
2001-03-01,Canada,v735208,1.26,Fruit flavoured crystals,2.25,litres,Beverages
2001-03-01,Canada,v735210,1.3,"Soft drinks, cola type",2.0,litres,Beverages
2001-03-01,Canada,v735211,1.34,"Soft drinks, lemon-lime type",2.0,litres,Beverages
2001-04-01,Canada,v735165,11.7,Round steak,1.0,kilogram,Protein
2001-04-01,Canada,v735176,13.87,Sirloin steak,1.0,kilogram,Protein
2001-04-01,Canada,v735187,17.99,Prime rib roast,1.0,kilogram,Protein
2001-04-01,Canada,v735198,8.07,Blade roast,1.0,kilogram,Protein
2001-04-01,Canada,v735209,8.45,Stewing beef,1.0,kilogram,Protein
2001-04-01,Canada,v735220,5.11,Ground beef,1.0,kilogram,Protein
2001-04-01,Canada,v735221,10.13,Pork chops,1.0,kilogram,Protein
2001-04-01,Canada,v735222,6.37,Butt roast,1.0,kilogram,Others
2001-04-01,Canada,v735223,4.53,Chicken,1.0,kilogram,Protein
2001-04-01,Canada,v735166,3.96,Bacon,500.0,grams,Protein
2001-04-01,Canada,v735167,2.55,Wieners,450.0,grams,Protein
2001-04-01,Canada,v735168,4.0,Canned salmon,213.0,grams,Protein
2001-04-01,Canada,v735169,1.56,Homogenized milk,1.0,litre,Beverages
2001-04-01,Canada,v735170,1.51,Partly skimmed milk,1.0,litre,Beverages
2001-04-01,Canada,v735171,3.23,Butter,454.0,grams,Dairy
2001-04-01,Canada,v735172,2.47,Processed cheese slices,250.0,grams,Dairy
2001-04-01,Canada,v735173,1.12,Evaporated milk,385.0,millilitres,Beverages
2001-04-01,Canada,v735174,1.96,Eggs,1.0,dozen,Protein
2001-04-01,Canada,v735175,1.39,Bread,675.0,grams,Grains
2001-04-01,Canada,v735177,1.93,Soda crackers,450.0,grams,Grains
2001-04-01,Canada,v735178,0.99,Macaroni,500.0,grams,Grains
2001-04-01,Canada,v735179,3.36,Flour,2.5,kilograms,Grains
2001-04-01,Canada,v735180,3.26,Corn flakes,675.0,grams,Grains
2001-04-01,Canada,v735181,2.53,Apples,1.0,kilogram,Veg_Fruits
2001-04-01,Canada,v735182,1.29,Bananas,1.0,kilogram,Veg_Fruits
2001-04-01,Canada,v735183,1.69,Grapefruits,1.0,kilogram,Veg_Fruits
2001-04-01,Canada,v735184,2.24,Oranges,1.0,kilogram,Veg_Fruits
2001-04-01,Canada,v735185,1.61,Apple juice,1.36,litres,Beverages
2001-04-01,Canada,v735186,3.02,Orange juice,1.0,litre,Beverages
2001-04-01,Canada,v735188,1.42,Cabbage,1.0,kilogram,Veg_Fruits
2001-04-01,Canada,v735189,1.57,Carrots,1.0,kilogram,Veg_Fruits
2001-04-01,Canada,v735190,2.13,Celery,1.0,kilogram,Veg_Fruits
2001-04-01,Canada,v735191,6.41,Mushrooms,1.0,kilogram,Veg_Fruits
2001-04-01,Canada,v735192,1.37,Onions,1.0,kilogram,Veg_Fruits
2001-04-01,Canada,v735193,3.49,Potatoes,4.54,kilograms,Veg_Fruits
2001-04-01,Canada,v735194,1.75,"French fried potatoes, frozen",1.0,kilogram,Frozen
2001-04-01,Canada,v735195,0.84,"Baked beans, canned",398.0,millilitres,Plant_based
2001-04-01,Canada,v735196,1.21,"Tomatoes, canned",796.0,millilitres,Veg_Fruits
2001-04-01,Canada,v735197,1.43,Tomato juice,1.36,litres,Beverages
2001-04-01,Canada,v735199,2.74,Ketchup,1.0,litre,Other_foods
2001-04-01,Canada,v735200,2.43,"Sugar, white",2.0,kilograms,Other_foods
2001-04-01,Canada,v735201,3.12,"Coffee, roasted",300.0,grams,Beverages
2001-04-01,Canada,v735202,4.7,"Coffee, instant",200.0,grams,Beverages
2001-04-01,Canada,v735203,3.4,Tea ,72.0,bags,Beverages
2001-04-01,Canada,v735204,3.05,Cooking or salad oil,1.0,litre,Oils
2001-04-01,Canada,v735205,0.76,"Soup, canned",284.0,millilitres,Other_foods
2001-04-01,Canada,v735207,2.58,Peanut butter,500.0,grams,Other_foods
2001-04-01,Canada,v735208,1.27,Fruit flavoured crystals,2.25,litres,Beverages
2001-04-01,Canada,v735210,1.3,"Soft drinks, cola type",2.0,litres,Beverages
2001-04-01,Canada,v735211,1.37,"Soft drinks, lemon-lime type",2.0,litres,Beverages
2001-05-01,Canada,v735165,11.38,Round steak,1.0,kilogram,Protein
2001-05-01,Canada,v735176,14.95,Sirloin steak,1.0,kilogram,Protein
2001-05-01,Canada,v735187,18.44,Prime rib roast,1.0,kilogram,Protein
2001-05-01,Canada,v735198,7.99,Blade roast,1.0,kilogram,Protein
2001-05-01,Canada,v735209,8.54,Stewing beef,1.0,kilogram,Protein
2001-05-01,Canada,v735220,5.12,Ground beef,1.0,kilogram,Protein
2001-05-01,Canada,v735221,9.87,Pork chops,1.0,kilogram,Protein
2001-05-01,Canada,v735222,6.34,Butt roast,1.0,kilogram,Others
2001-05-01,Canada,v735223,4.56,Chicken,1.0,kilogram,Protein
2001-05-01,Canada,v735166,4.33,Bacon,500.0,grams,Protein
2001-05-01,Canada,v735167,2.37,Wieners,450.0,grams,Protein
2001-05-01,Canada,v735168,3.81,Canned salmon,213.0,grams,Protein
2001-05-01,Canada,v735169,1.55,Homogenized milk,1.0,litre,Beverages
2001-05-01,Canada,v735170,1.51,Partly skimmed milk,1.0,litre,Beverages
2001-05-01,Canada,v735171,3.24,Butter,454.0,grams,Dairy
2001-05-01,Canada,v735172,2.46,Processed cheese slices,250.0,grams,Dairy
2001-05-01,Canada,v735173,1.14,Evaporated milk,385.0,millilitres,Beverages
2001-05-01,Canada,v735174,1.98,Eggs,1.0,dozen,Protein
2001-05-01,Canada,v735175,1.41,Bread,675.0,grams,Grains
2001-05-01,Canada,v735177,1.89,Soda crackers,450.0,grams,Grains
2001-05-01,Canada,v735178,0.97,Macaroni,500.0,grams,Grains
2001-05-01,Canada,v735179,3.46,Flour,2.5,kilograms,Grains
2001-05-01,Canada,v735180,3.32,Corn flakes,675.0,grams,Grains
2001-05-01,Canada,v735181,2.58,Apples,1.0,kilogram,Veg_Fruits
2001-05-01,Canada,v735182,1.32,Bananas,1.0,kilogram,Veg_Fruits
2001-05-01,Canada,v735183,1.79,Grapefruits,1.0,kilogram,Veg_Fruits
2001-05-01,Canada,v735184,2.58,Oranges,1.0,kilogram,Veg_Fruits
2001-05-01,Canada,v735185,1.58,Apple juice,1.36,litres,Beverages
2001-05-01,Canada,v735186,3.04,Orange juice,1.0,litre,Beverages
2001-05-01,Canada,v735188,1.62,Cabbage,1.0,kilogram,Veg_Fruits
2001-05-01,Canada,v735189,1.66,Carrots,1.0,kilogram,Veg_Fruits
2001-05-01,Canada,v735190,2.59,Celery,1.0,kilogram,Veg_Fruits
2001-05-01,Canada,v735191,6.26,Mushrooms,1.0,kilogram,Veg_Fruits
2001-05-01,Canada,v735192,1.38,Onions,1.0,kilogram,Veg_Fruits
2001-05-01,Canada,v735193,3.64,Potatoes,4.54,kilograms,Veg_Fruits
2001-05-01,Canada,v735194,1.73,"French fried potatoes, frozen",1.0,kilogram,Frozen
2001-05-01,Canada,v735195,0.82,"Baked beans, canned",398.0,millilitres,Plant_based
2001-05-01,Canada,v735196,1.22,"Tomatoes, canned",796.0,millilitres,Veg_Fruits
2001-05-01,Canada,v735197,1.48,Tomato juice,1.36,litres,Beverages
2001-05-01,Canada,v735199,2.61,Ketchup,1.0,litre,Other_foods
2001-05-01,Canada,v735200,2.46,"Sugar, white",2.0,kilograms,Other_foods
2001-05-01,Canada,v735201,3.16,"Coffee, roasted",300.0,grams,Beverages
2001-05-01,Canada,v735202,4.7,"Coffee, instant",200.0,grams,Beverages
2001-05-01,Canada,v735203,3.41,Tea ,72.0,bags,Beverages
2001-05-01,Canada,v735204,3.07,Cooking or salad oil,1.0,litre,Oils
2001-05-01,Canada,v735205,0.75,"Soup, canned",284.0,millilitres,Other_foods
2001-05-01,Canada,v735207,2.57,Peanut butter,500.0,grams,Other_foods
2001-05-01,Canada,v735208,1.23,Fruit flavoured crystals,2.25,litres,Beverages
2001-05-01,Canada,v735210,1.29,"Soft drinks, cola type",2.0,litres,Beverages
2001-05-01,Canada,v735211,1.34,"Soft drinks, lemon-lime type",2.0,litres,Beverages
2001-06-01,Canada,v735165,11.34,Round steak,1.0,kilogram,Protein
2001-06-01,Canada,v735176,14.92,Sirloin steak,1.0,kilogram,Protein
2001-06-01,Canada,v735187,18.56,Prime rib roast,1.0,kilogram,Protein
2001-06-01,Canada,v735198,7.57,Blade roast,1.0,kilogram,Protein
2001-06-01,Canada,v735209,8.34,Stewing beef,1.0,kilogram,Protein
2001-06-01,Canada,v735220,5.17,Ground beef,1.0,kilogram,Protein
2001-06-01,Canada,v735221,9.99,Pork chops,1.0,kilogram,Protein
2001-06-01,Canada,v735223,4.59,Chicken,1.0,kilogram,Protein
2001-06-01,Canada,v735166,4.38,Bacon,500.0,grams,Protein
2001-06-01,Canada,v735167,2.36,Wieners,450.0,grams,Protein
2001-06-01,Canada,v735168,3.73,Canned salmon,213.0,grams,Protein
2001-06-01,Canada,v735169,1.55,Homogenized milk,1.0,litre,Beverages
2001-06-01,Canada,v735170,1.5,Partly skimmed milk,1.0,litre,Beverages
2001-06-01,Canada,v735171,3.27,Butter,454.0,grams,Dairy
2001-06-01,Canada,v735172,2.44,Processed cheese slices,250.0,grams,Dairy
2001-06-01,Canada,v735173,1.15,Evaporated milk,385.0,millilitres,Beverages
2001-06-01,Canada,v735174,1.99,Eggs,1.0,dozen,Protein
2001-06-01,Canada,v735175,1.42,Bread,675.0,grams,Grains
2001-06-01,Canada,v735177,1.91,Soda crackers,450.0,grams,Grains
2001-06-01,Canada,v735178,0.98,Macaroni,500.0,grams,Grains
2001-06-01,Canada,v735179,3.48,Flour,2.5,kilograms,Grains
2001-06-01,Canada,v735180,3.37,Corn flakes,675.0,grams,Grains
2001-06-01,Canada,v735181,2.66,Apples,1.0,kilogram,Veg_Fruits
2001-06-01,Canada,v735182,1.29,Bananas,1.0,kilogram,Veg_Fruits
2001-06-01,Canada,v735183,2.15,Grapefruits,1.0,kilogram,Veg_Fruits
2001-06-01,Canada,v735184,2.53,Oranges,1.0,kilogram,Veg_Fruits
2001-06-01,Canada,v735185,1.55,Apple juice,1.36,litres,Beverages
2001-06-01,Canada,v735186,3.0,Orange juice,1.0,litre,Beverages
2001-06-01,Canada,v735189,1.72,Carrots,1.0,kilogram,Veg_Fruits
2001-06-01,Canada,v735190,3.33,Celery,1.0,kilogram,Veg_Fruits
2001-06-01,Canada,v735191,6.29,Mushrooms,1.0,kilogram,Veg_Fruits
2001-06-01,Canada,v735192,1.43,Onions,1.0,kilogram,Veg_Fruits
2001-06-01,Canada,v735193,3.68,Potatoes,4.54,kilograms,Veg_Fruits
2001-06-01,Canada,v735194,1.78,"French fried potatoes, frozen",1.0,kilogram,Frozen
2001-06-01,Canada,v735195,0.82,"Baked beans, canned",398.0,millilitres,Plant_based
2001-06-01,Canada,v735196,1.24,"Tomatoes, canned",796.0,millilitres,Veg_Fruits
2001-06-01,Canada,v735197,1.49,Tomato juice,1.36,litres,Beverages
2001-06-01,Canada,v735199,2.61,Ketchup,1.0,litre,Other_foods
2001-06-01,Canada,v735200,2.45,"Sugar, white",2.0,kilograms,Other_foods
2001-06-01,Canada,v735201,3.16,"Coffee, roasted",300.0,grams,Beverages
2001-06-01,Canada,v735202,4.69,"Coffee, instant",200.0,grams,Beverages
2001-06-01,Canada,v735203,3.4,Tea ,72.0,bags,Beverages
2001-06-01,Canada,v735204,3.06,Cooking or salad oil,1.0,litre,Oils
2001-06-01,Canada,v735205,0.77,"Soup, canned",284.0,millilitres,Other_foods
2001-06-01,Canada,v735207,2.56,Peanut butter,500.0,grams,Other_foods
2001-06-01,Canada,v735208,1.23,Fruit flavoured crystals,2.25,litres,Beverages
2001-06-01,Canada,v735210,1.28,"Soft drinks, cola type",2.0,litres,Beverages
2001-06-01,Canada,v735211,1.33,"Soft drinks, lemon-lime type",2.0,litres,Beverages
2001-07-01,Canada,v735165,10.93,Round steak,1.0,kilogram,Protein
2001-07-01,Canada,v735176,14.33,Sirloin steak,1.0,kilogram,Protein
2001-07-01,Canada,v735187,18.68,Prime rib roast,1.0,kilogram,Protein
2001-07-01,Canada,v735198,7.73,Blade roast,1.0,kilogram,Protein
2001-07-01,Canada,v735209,8.12,Stewing beef,1.0,kilogram,Protein
2001-07-01,Canada,v735220,5.16,Ground beef,1.0,kilogram,Protein
2001-07-01,Canada,v735221,10.1,Pork chops,1.0,kilogram,Protein
2001-07-01,Canada,v735223,4.73,Chicken,1.0,kilogram,Protein
2001-07-01,Canada,v735166,4.47,Bacon,500.0,grams,Protein
2001-07-01,Canada,v735167,2.36,Wieners,450.0,grams,Protein
2001-07-01,Canada,v735168,3.89,Canned salmon,213.0,grams,Protein
2001-07-01,Canada,v735169,1.56,Homogenized milk,1.0,litre,Beverages
2001-07-01,Canada,v735170,1.5,Partly skimmed milk,1.0,litre,Beverages
2001-07-01,Canada,v735171,3.26,Butter,454.0,grams,Dairy
2001-07-01,Canada,v735172,2.47,Processed cheese slices,250.0,grams,Dairy
2001-07-01,Canada,v735173,1.15,Evaporated milk,385.0,millilitres,Beverages
2001-07-01,Canada,v735174,1.96,Eggs,1.0,dozen,Protein
2001-07-01,Canada,v735175,1.42,Bread,675.0,grams,Grains
2001-07-01,Canada,v735177,1.93,Soda crackers,450.0,grams,Grains
2001-07-01,Canada,v735178,1.0,Macaroni,500.0,grams,Grains
2001-07-01,Canada,v735179,3.5,Flour,2.5,kilograms,Grains
2001-07-01,Canada,v735180,3.48,Corn flakes,675.0,grams,Grains
2001-07-01,Canada,v735181,2.69,Apples,1.0,kilogram,Veg_Fruits
2001-07-01,Canada,v735182,1.33,Bananas,1.0,kilogram,Veg_Fruits
2001-07-01,Canada,v735183,2.41,Grapefruits,1.0,kilogram,Veg_Fruits
2001-07-01,Canada,v735184,2.62,Oranges,1.0,kilogram,Veg_Fruits
2001-07-01,Canada,v735185,1.61,Apple juice,1.36,litres,Beverages
2001-07-01,Canada,v735186,3.04,Orange juice,1.0,litre,Beverages
2001-07-01,Canada,v735189,1.82,Carrots,1.0,kilogram,Veg_Fruits
2001-07-01,Canada,v735190,2.79,Celery,1.0,kilogram,Veg_Fruits
2001-07-01,Canada,v735191,6.47,Mushrooms,1.0,kilogram,Veg_Fruits
2001-07-01,Canada,v735192,1.51,Onions,1.0,kilogram,Veg_Fruits
2001-07-01,Canada,v735193,4.64,Potatoes,4.54,kilograms,Veg_Fruits
2001-07-01,Canada,v735194,1.79,"French fried potatoes, frozen",1.0,kilogram,Frozen
2001-07-01,Canada,v735195,0.83,"Baked beans, canned",398.0,millilitres,Plant_based
2001-07-01,Canada,v735196,1.24,"Tomatoes, canned",796.0,millilitres,Veg_Fruits
2001-07-01,Canada,v735197,1.48,Tomato juice,1.36,litres,Beverages
2001-07-01,Canada,v735199,2.58,Ketchup,1.0,litre,Other_foods
2001-07-01,Canada,v735200,2.45,"Sugar, white",2.0,kilograms,Other_foods
2001-07-01,Canada,v735201,3.04,"Coffee, roasted",300.0,grams,Beverages
2001-07-01,Canada,v735202,4.6,"Coffee, instant",200.0,grams,Beverages
2001-07-01,Canada,v735203,3.41,Tea ,72.0,bags,Beverages
2001-07-01,Canada,v735204,3.07,Cooking or salad oil,1.0,litre,Oils
2001-07-01,Canada,v735205,0.79,"Soup, canned",284.0,millilitres,Other_foods
2001-07-01,Canada,v735207,2.54,Peanut butter,500.0,grams,Other_foods
2001-07-01,Canada,v735208,1.23,Fruit flavoured crystals,2.25,litres,Beverages
2001-07-01,Canada,v735210,1.3,"Soft drinks, cola type",2.0,litres,Beverages
2001-07-01,Canada,v735211,1.38,"Soft drinks, lemon-lime type",2.0,litres,Beverages
2001-08-01,Canada,v735165,10.89,Round steak,1.0,kilogram,Protein
2001-08-01,Canada,v735176,14.21,Sirloin steak,1.0,kilogram,Protein
2001-08-01,Canada,v735187,18.68,Prime rib roast,1.0,kilogram,Protein
2001-08-01,Canada,v735198,7.58,Blade roast,1.0,kilogram,Protein
2001-08-01,Canada,v735209,7.99,Stewing beef,1.0,kilogram,Protein
2001-08-01,Canada,v735220,5.09,Ground beef,1.0,kilogram,Protein
2001-08-01,Canada,v735221,10.12,Pork chops,1.0,kilogram,Protein
2001-08-01,Canada,v735223,4.73,Chicken,1.0,kilogram,Protein
2001-08-01,Canada,v735166,4.54,Bacon,500.0,grams,Protein
2001-08-01,Canada,v735167,2.33,Wieners,450.0,grams,Protein
2001-08-01,Canada,v735168,3.87,Canned salmon,213.0,grams,Protein
2001-08-01,Canada,v735169,1.56,Homogenized milk,1.0,litre,Beverages
2001-08-01,Canada,v735170,1.5,Partly skimmed milk,1.0,litre,Beverages
2001-08-01,Canada,v735171,3.26,Butter,454.0,grams,Dairy
2001-08-01,Canada,v735172,2.47,Processed cheese slices,250.0,grams,Dairy
