date,location,vectorid,price,product,unit_quantity,unit,category,z_score
2003-01-01,Canada,v735207,2.64,Peanut butter,500.0,grams,Protein,-0.6805353745086989
2003-01-01,Canada,v735208,1.25,Fruit flavoured crystals,2.25,litres,Beverages,-0.6267538061255316
2003-01-01,Canada,v735210,1.33,"Soft drinks, cola type",2.0,litres,Beverages,-0.6548353691595641
2003-01-01,Canada,v735211,1.41,"Soft drinks, lemon-lime type",2.0,litres,Beverages,-0.5685938707356021
2003-02-01,Canada,v735165,12.09,Round steak,1.0,kilogram,Protein,-0.4160682645644353
2003-02-01,Canada,v735176,14.29,Sirloin steak,1.0,kilogram,Protein,-0.5250491971728071
2003-02-01,Canada,v735187,19.09,Prime rib roast,1.0,kilogram,Protein,-0.41464101681702514
2003-02-01,Canada,v735198,8.52,Blade roast,1.0,kilogram,Protein,-0.5748984145425453
2003-02-01,Canada,v735209,8.79,Stewing beef,1.0,kilogram,Protein,-0.5764289664264594
2003-02-01,Canada,v735220,5.75,Ground beef,1.0,kilogram,Protein,-0.5761648457907027
2003-02-01,Canada,v735221,9.4,Pork chops,1.0,kilogram,Protein,-0.6755735356949898
2003-02-01,Canada,v735223,4.73,Chicken,1.0,kilogram,Protein,-0.9091823658550056
2003-02-01,Canada,v735166,4.21,Bacon,500.0,grams,Protein,-0.6411636569823584
2003-02-01,Canada,v735167,2.54,Wieners,450.0,grams,Protein,-0.7774313846719502
2003-02-01,Canada,v735168,3.45,Canned salmon,213.0,grams,Protein,-0.6602735337288093
2003-02-01,Canada,v735169,1.65,Homogenized milk,1.0,litre,Beverages,-0.6772527431153967
2003-02-01,Canada,v735170,1.61,Partly skimmed milk,1.0,litre,Beverages,-0.6710015748827939
2003-02-01,Canada,v735171,3.52,Butter,454.0,grams,Protein,-0.6710038367446929
2003-02-01,Canada,v735172,2.51,Processed cheese slices,250.0,grams,Dairy,-1.272683747342068
2003-02-01,Canada,v735173,1.17,Evaporated milk,385.0,millilitres,Beverages,-1.0299736570997042
2003-02-01,Canada,v735174,2.16,Eggs,1.0,dozen,Protein,-0.6628720138897877
2003-02-01,Canada,v735175,1.6,Bread,675.0,grams,Grains,-0.8792933465169818
2003-02-01,Canada,v735177,1.97,Soda crackers,450.0,grams,Grains,-0.8808192620334139
2003-02-01,Canada,v735178,1.02,Macaroni,500.0,grams,Grains,-0.8922138435136366
2003-02-01,Canada,v735179,3.55,Flour,2.5,kilograms,Grains,-0.9154717454981137
2003-02-01,Canada,v735180,3.57,Corn flakes,675.0,grams,Grains,-0.6762949669328614
2003-02-01,Canada,v735181,2.9,Apples,1.0,kilogram,Veg_Fruits,-0.5447511463377134
2003-02-01,Canada,v735182,1.29,Bananas,1.0,kilogram,Veg_Fruits,-0.6800818305491662
2003-02-01,Canada,v735183,1.88,Grapefruits,1.0,kilogram,Veg_Fruits,-0.7958439812971806
2003-02-01,Canada,v735184,2.04,Oranges,1.0,kilogram,Veg_Fruits,-1.1698181474925686
2003-02-01,Canada,v735185,1.54,Apple juice,1.36,litres,Beverages,-1.1554992037071974
2003-02-01,Canada,v735186,3.06,Orange juice,1.0,litre,Beverages,-0.40836861854824935
2003-02-01,Canada,v735189,1.37,Carrots,1.0,kilogram,Veg_Fruits,-0.6542660268999472
2003-02-01,Canada,v735190,1.79,Celery,1.0,kilogram,Veg_Fruits,-0.5829182511809111
2003-02-01,Canada,v735191,6.71,Mushrooms,1.0,kilogram,Veg_Fruits,-0.4883327685138969
2003-02-01,Canada,v735192,1.16,Onions,1.0,kilogram,Veg_Fruits,-0.8715910087367582
2003-02-01,Canada,v735193,4.21,Potatoes,4.54,kilograms,Veg_Fruits,-0.4724220382545941
2003-02-01,Canada,v735194,1.86,"French fried potatoes, frozen",1.0,kilogram,Frozen,-0.7133747146466103
2003-02-01,Canada,v735195,0.85,"Baked beans, canned",398.0,millilitres,Plant_based,-0.8420319591010961
2003-02-01,Canada,v735196,1.2,"Tomatoes, canned",796.0,millilitres,Veg_Fruits,-1.0670473326918712
2003-02-01,Canada,v735197,1.47,Tomato juice,1.36,litres,Beverages,-0.9513300226868936
2003-02-01,Canada,v735199,2.58,Ketchup,1.0,litre,Other_foods,-0.7230794292150305
2003-02-01,Canada,v735200,2.45,"Sugar, white",2.0,kilograms,Other_foods,-0.3303330065404355
2003-02-01,Canada,v735201,2.99,"Coffee, roasted",300.0,grams,Beverages,-1.3014769069436498
2003-02-01,Canada,v735202,4.45,"Coffee, instant",200.0,grams,Beverages,-1.3415981289427914
2003-02-01,Canada,v735203,3.28,Tea ,72.0,bags,Beverages,-0.9480219610839111
2003-02-01,Canada,v735204,3.32,Cooking or salad oil,1.0,litre,Oils,-0.5392347156143308
2003-02-01,Canada,v735205,0.74,"Soup, canned",284.0,millilitres,Other_foods,-1.1053769565029719
2003-02-01,Canada,v735207,2.64,Peanut butter,500.0,grams,Protein,-0.6805353745086989
2003-02-01,Canada,v735208,1.22,Fruit flavoured crystals,2.25,litres,Beverages,-0.7557913544454942
2003-02-01,Canada,v735210,1.31,"Soft drinks, cola type",2.0,litres,Beverages,-0.7169152178213077
2003-02-01,Canada,v735211,1.41,"Soft drinks, lemon-lime type",2.0,litres,Beverages,-0.5685938707356021
2003-03-01,Canada,v735165,12.24,Round steak,1.0,kilogram,Protein,-0.37131005760576896
2003-03-01,Canada,v735176,14.26,Sirloin steak,1.0,kilogram,Protein,-0.5315626123818459
2003-03-01,Canada,v735187,19.31,Prime rib roast,1.0,kilogram,Protein,-0.3864767806101485
2003-03-01,Canada,v735198,8.67,Blade roast,1.0,kilogram,Protein,-0.5370221346374895
2003-03-01,Canada,v735209,9.01,Stewing beef,1.0,kilogram,Protein,-0.5165796910310894
2003-03-01,Canada,v735220,5.7,Ground beef,1.0,kilogram,Protein,-0.5917622134024553
2003-03-01,Canada,v735221,9.62,Pork chops,1.0,kilogram,Protein,-0.5211591881264881
2003-03-01,Canada,v735223,4.87,Chicken,1.0,kilogram,Protein,-0.8049128835512002
2003-03-01,Canada,v735166,4.37,Bacon,500.0,grams,Protein,-0.5265265049986754
2003-03-01,Canada,v735167,2.51,Wieners,450.0,grams,Protein,-0.8109437213349074
2003-03-01,Canada,v735168,3.45,Canned salmon,213.0,grams,Protein,-0.6602735337288093
2003-03-01,Canada,v735169,1.65,Homogenized milk,1.0,litre,Beverages,-0.6772527431153967
2003-03-01,Canada,v735170,1.6,Partly skimmed milk,1.0,litre,Beverages,-0.6779759121533898
2003-03-01,Canada,v735171,3.54,Butter,454.0,grams,Protein,-0.645350353599534
2003-03-01,Canada,v735172,2.52,Processed cheese slices,250.0,grams,Dairy,-1.1988064500426514
2003-03-01,Canada,v735173,1.18,Evaporated milk,385.0,millilitres,Beverages,-1.003223225916267
2003-03-01,Canada,v735174,2.15,Eggs,1.0,dozen,Protein,-0.6781795350719139
2003-03-01,Canada,v735175,1.63,Bread,675.0,grams,Grains,-0.8332328809093973
2003-03-01,Canada,v735177,2.01,Soda crackers,450.0,grams,Grains,-0.8087803560065971
2003-03-01,Canada,v735178,1.02,Macaroni,500.0,grams,Grains,-0.8922138435136366
2003-03-01,Canada,v735179,3.58,Flour,2.5,kilograms,Grains,-0.8717991750333968
2003-03-01,Canada,v735180,3.55,Corn flakes,675.0,grams,Grains,-0.6979395928134929
2003-03-01,Canada,v735181,2.91,Apples,1.0,kilogram,Veg_Fruits,-0.5319703709720351
2003-03-01,Canada,v735182,1.3,Bananas,1.0,kilogram,Veg_Fruits,-0.631631944893784
2003-03-01,Canada,v735183,1.87,Grapefruits,1.0,kilogram,Veg_Fruits,-0.809378742883867
2003-03-01,Canada,v735184,1.91,Oranges,1.0,kilogram,Veg_Fruits,-1.3651027147542976
2003-03-01,Canada,v735185,1.56,Apple juice,1.36,litres,Beverages,-1.0798428991463325
2003-03-01,Canada,v735186,3.08,Orange juice,1.0,litre,Beverages,-0.3840151621050536
2003-03-01,Canada,v735189,1.44,Carrots,1.0,kilogram,Veg_Fruits,-0.4914664332475999
2003-03-01,Canada,v735190,1.88,Celery,1.0,kilogram,Veg_Fruits,-0.4316512351191364
2003-03-01,Canada,v735191,6.67,Mushrooms,1.0,kilogram,Veg_Fruits,-0.5195447050957086
2003-03-01,Canada,v735192,1.3,Onions,1.0,kilogram,Veg_Fruits,-0.5789662210455292
2003-03-01,Canada,v735193,4.2,Potatoes,4.54,kilograms,Veg_Fruits,-0.477038632513317
2003-03-01,Canada,v735194,1.89,"French fried potatoes, frozen",1.0,kilogram,Frozen,-0.6478955526640312
2003-03-01,Canada,v735195,0.85,"Baked beans, canned",398.0,millilitres,Plant_based,-0.8420319591010961
2003-03-01,Canada,v735196,1.22,"Tomatoes, canned",796.0,millilitres,Veg_Fruits,-0.94970632056249
2003-03-01,Canada,v735197,1.5,Tomato juice,1.36,litres,Beverages,-0.8934512816487734
2003-03-01,Canada,v735199,2.59,Ketchup,1.0,litre,Other_foods,-0.7028629717601338
2003-03-01,Canada,v735200,2.44,"Sugar, white",2.0,kilograms,Other_foods,-0.3629165345683281
2003-03-01,Canada,v735201,3.0,"Coffee, roasted",300.0,grams,Beverages,-1.2929866927947369
2003-03-01,Canada,v735202,4.4,"Coffee, instant",200.0,grams,Beverages,-1.3920353121006839
2003-03-01,Canada,v735203,3.27,Tea ,72.0,bags,Beverages,-0.9654896126587343
2003-03-01,Canada,v735204,3.33,Cooking or salad oil,1.0,litre,Oils,-0.5172389051425746
2003-03-01,Canada,v735205,0.75,"Soup, canned",284.0,millilitres,Other_foods,-1.0502011966162825
2003-03-01,Canada,v735207,2.61,Peanut butter,500.0,grams,Protein,-0.7567740453299491
2003-03-01,Canada,v735208,1.23,Fruit flavoured crystals,2.25,litres,Beverages,-0.7127788383388399
2003-03-01,Canada,v735210,1.29,"Soft drinks, cola type",2.0,litres,Beverages,-0.7789950664830514
2003-03-01,Canada,v735211,1.37,"Soft drinks, lemon-lime type",2.0,litres,Beverages,-0.7271059808181052
2003-04-01,Canada,v735165,12.58,Round steak,1.0,kilogram,Protein,-0.26985812183279223
2003-04-01,Canada,v735176,14.14,Sirloin steak,1.0,kilogram,Protein,-0.5576162732180016
2003-04-01,Canada,v735187,19.28,Prime rib roast,1.0,kilogram,Protein,-0.3903173582747223
2003-04-01,Canada,v735198,8.7,Blade roast,1.0,kilogram,Protein,-0.5294468786564784
2003-04-01,Canada,v735209,9.03,Stewing beef,1.0,kilogram,Protein,-0.5111388478133285
2003-04-01,Canada,v735220,5.9,Ground beef,1.0,kilogram,Protein,-0.5293727429554449
2003-04-01,Canada,v735221,9.43,Pork chops,1.0,kilogram,Protein,-0.6545170337538307
2003-04-01,Canada,v735223,4.98,Chicken,1.0,kilogram,Protein,-0.722986861741067
2003-04-01,Canada,v735166,4.39,Bacon,500.0,grams,Protein,-0.5121968610007153
2003-04-01,Canada,v735167,2.52,Wieners,450.0,grams,Protein,-0.7997729424472548
2003-04-01,Canada,v735168,3.41,Canned salmon,213.0,grams,Protein,-0.7037626077758024
2003-04-01,Canada,v735169,1.66,Homogenized milk,1.0,litre,Beverages,-0.6711387153168837
2003-04-01,Canada,v735170,1.61,Partly skimmed milk,1.0,litre,Beverages,-0.6710015748827939
2003-04-01,Canada,v735171,3.56,Butter,454.0,grams,Protein,-0.619696870454375
2003-04-01,Canada,v735172,2.53,Processed cheese slices,250.0,grams,Dairy,-1.1249291527432381
2003-04-01,Canada,v735173,1.18,Evaporated milk,385.0,millilitres,Beverages,-1.003223225916267
2003-04-01,Canada,v735174,2.14,Eggs,1.0,dozen,Protein,-0.6934870562540394
2003-04-01,Canada,v735175,1.63,Bread,675.0,grams,Grains,-0.8332328809093973
2003-04-01,Canada,v735177,1.97,Soda crackers,450.0,grams,Grains,-0.8808192620334139
2003-04-01,Canada,v735178,1.05,Macaroni,500.0,grams,Grains,-0.7727143722788602
2003-04-01,Canada,v735179,3.56,Flour,2.5,kilograms,Grains,-0.9009142220098745
2003-04-01,Canada,v735180,3.47,Corn flakes,675.0,grams,Grains,-0.7845180963360188
2003-04-01,Canada,v735181,2.82,Apples,1.0,kilogram,Veg_Fruits,-0.6469973492631368
2003-04-01,Canada,v735182,1.3,Bananas,1.0,kilogram,Veg_Fruits,-0.631631944893784
2003-04-01,Canada,v735183,1.87,Grapefruits,1.0,kilogram,Veg_Fruits,-0.809378742883867
2003-04-01,Canada,v735184,2.06,Oranges,1.0,kilogram,Veg_Fruits,-1.139774367913841
2003-04-01,Canada,v735185,1.59,Apple juice,1.36,litres,Beverages,-0.9663584423050352
2003-04-01,Canada,v735186,3.09,Orange juice,1.0,litre,Beverages,-0.371838433883456
2003-04-01,Canada,v735189,1.52,Carrots,1.0,kilogram,Veg_Fruits,-0.30540975478777393
2003-04-01,Canada,v735190,1.83,Celery,1.0,kilogram,Veg_Fruits,-0.5156884662645667
2003-04-01,Canada,v735191,6.62,Mushrooms,1.0,kilogram,Veg_Fruits,-0.558559625822973
2003-04-01,Canada,v735192,1.51,Onions,1.0,kilogram,Veg_Fruits,-0.1400290395086863
2003-04-01,Canada,v735193,4.05,Potatoes,4.54,kilograms,Veg_Fruits,-0.5462875463941614
2003-04-01,Canada,v735194,1.92,"French fried potatoes, frozen",1.0,kilogram,Frozen,-0.5824163906814515
2003-04-01,Canada,v735195,0.85,"Baked beans, canned",398.0,millilitres,Plant_based,-0.8420319591010961
2003-04-01,Canada,v735196,1.22,"Tomatoes, canned",796.0,millilitres,Veg_Fruits,-0.94970632056249
2003-04-01,Canada,v735197,1.46,Tomato juice,1.36,litres,Beverages,-0.9706229363662671
2003-04-01,Canada,v735199,2.56,Ketchup,1.0,litre,Other_foods,-0.7635123441248247
2003-04-01,Canada,v735200,2.44,"Sugar, white",2.0,kilograms,Other_foods,-0.3629165345683281
2003-04-01,Canada,v735201,3.09,"Coffee, roasted",300.0,grams,Beverages,-1.21657476545452
2003-04-01,Canada,v735202,4.38,"Coffee, instant",200.0,grams,Beverages,-1.4122101853638414
2003-04-01,Canada,v735203,3.27,Tea ,72.0,bags,Beverages,-0.9654896126587343
2003-04-01,Canada,v735204,3.29,Cooking or salad oil,1.0,litre,Oils,-0.6052221470295975
2003-04-01,Canada,v735205,0.75,"Soup, canned",284.0,millilitres,Other_foods,-1.0502011966162825
2003-04-01,Canada,v735207,2.61,Peanut butter,500.0,grams,Protein,-0.7567740453299491
2003-04-01,Canada,v735208,1.23,Fruit flavoured crystals,2.25,litres,Beverages,-0.7127788383388399
2003-04-01,Canada,v735210,1.28,"Soft drinks, cola type",2.0,litres,Beverages,-0.8100349908139233
2003-04-01,Canada,v735211,1.37,"Soft drinks, lemon-lime type",2.0,litres,Beverages,-0.7271059808181052
2003-05-01,Canada,v735165,11.65,Round steak,1.0,kilogram,Protein,-0.5473590049765227
2003-05-01,Canada,v735176,14.16,Sirloin steak,1.0,kilogram,Protein,-0.5532739964119756
2003-05-01,Canada,v735187,19.06,Prime rib roast,1.0,kilogram,Protein,-0.4184815944815994
2003-05-01,Canada,v735198,9.07,Blade roast,1.0,kilogram,Protein,-0.4360187215573407
2003-05-01,Canada,v735209,9.04,Stewing beef,1.0,kilogram,Protein,-0.5084184262044482
2003-05-01,Canada,v735220,5.84,Ground beef,1.0,kilogram,Protein,-0.5480895840895481
2003-05-01,Canada,v735221,9.57,Pork chops,1.0,kilogram,Protein,-0.5562533580284197
2003-05-01,Canada,v735223,4.99,Chicken,1.0,kilogram,Protein,-0.7155390415765096
2003-05-01,Canada,v735166,4.43,Bacon,500.0,grams,Protein,-0.48353757300479444
2003-05-01,Canada,v735167,2.41,Wieners,450.0,grams,Protein,-0.9226515102114301
2003-05-01,Canada,v735168,3.46,Canned salmon,213.0,grams,Protein,-0.6494012652170612
2003-05-01,Canada,v735169,1.66,Homogenized milk,1.0,litre,Beverages,-0.6711387153168837
2003-05-01,Canada,v735170,1.61,Partly skimmed milk,1.0,litre,Beverages,-0.6710015748827939
2003-05-01,Canada,v735171,3.56,Butter,454.0,grams,Protein,-0.619696870454375
2003-05-01,Canada,v735172,2.49,Processed cheese slices,250.0,grams,Dairy,-1.4204383419408946
2003-05-01,Canada,v735173,1.19,Evaporated milk,385.0,millilitres,Beverages,-0.9764727947328299
2003-05-01,Canada,v735174,2.15,Eggs,1.0,dozen,Protein,-0.6781795350719139
2003-05-01,Canada,v735175,1.62,Bread,675.0,grams,Grains,-0.8485863694452586
2003-05-01,Canada,v735177,1.94,Soda crackers,450.0,grams,Grains,-0.9348484415535268
2003-05-01,Canada,v735178,1.04,Macaroni,500.0,grams,Grains,-0.8125475293571189
2003-05-01,Canada,v735179,3.65,Flour,2.5,kilograms,Grains,-0.769896510615725
2003-05-01,Canada,v735180,3.47,Corn flakes,675.0,grams,Grains,-0.7845180963360188
2003-05-01,Canada,v735181,2.93,Apples,1.0,kilogram,Veg_Fruits,-0.5064088202406793
2003-05-01,Canada,v735182,1.29,Bananas,1.0,kilogram,Veg_Fruits,-0.6800818305491662
2003-05-01,Canada,v735183,2.21,Grapefruits,1.0,kilogram,Veg_Fruits,-0.349196848936518
2003-05-01,Canada,v735184,2.22,Oranges,1.0,kilogram,Veg_Fruits,-0.8994241312840209
2003-05-01,Canada,v735185,1.61,Apple juice,1.36,litres,Beverages,-0.8907021377441704
2003-05-01,Canada,v735186,3.12,Orange juice,1.0,litre,Beverages,-0.3353082492186621
2003-05-01,Canada,v735189,1.62,Carrots,1.0,kilogram,Veg_Fruits,-0.07283890671299148
2003-05-01,Canada,v735190,2.03,Celery,1.0,kilogram,Veg_Fruits,-0.17953954168284492
2003-05-01,Canada,v735191,6.64,Mushrooms,1.0,kilogram,Veg_Fruits,-0.5429536575320675
2003-05-01,Canada,v735192,1.95,Onions,1.0,kilogram,Veg_Fruits,0.7796488646637465
2003-05-01,Canada,v735193,4.14,Potatoes,4.54,kilograms,Veg_Fruits,-0.5047381980656549
2003-05-01,Canada,v735194,1.88,"French fried potatoes, frozen",1.0,kilogram,Frozen,-0.6697219399915577
2003-05-01,Canada,v735195,0.79,"Baked beans, canned",398.0,millilitres,Plant_based,-1.1186087033499192
2003-05-01,Canada,v735196,1.23,"Tomatoes, canned",796.0,millilitres,Veg_Fruits,-0.8910358144977996
2003-05-01,Canada,v735197,1.48,Tomato juice,1.36,litres,Beverages,-0.9320371090075202
2003-05-01,Canada,v735199,2.53,Ketchup,1.0,litre,Other_foods,-0.8241617164895164
2003-05-01,Canada,v735200,2.44,"Sugar, white",2.0,kilograms,Other_foods,-0.3629165345683281
2003-05-01,Canada,v735201,3.07,"Coffee, roasted",300.0,grams,Beverages,-1.233555193752346
2003-05-01,Canada,v735202,4.43,"Coffee, instant",200.0,grams,Beverages,-1.3617730022059489
2003-05-01,Canada,v735203,3.26,Tea ,72.0,bags,Beverages,-0.9829572642335584
2003-05-01,Canada,v735204,3.31,Cooking or salad oil,1.0,litre,Oils,-0.561230526086086
2003-05-01,Canada,v735205,0.78,"Soup, canned",284.0,millilitres,Other_foods,-0.884673916956214
2003-05-01,Canada,v735207,2.66,Peanut butter,500.0,grams,Protein,-0.6297095939611992
2003-05-01,Canada,v735208,1.21,Fruit flavoured crystals,2.25,litres,Beverages,-0.7988038705521483
2003-05-01,Canada,v735210,1.28,"Soft drinks, cola type",2.0,litres,Beverages,-0.8100349908139233
2003-05-01,Canada,v735211,1.36,"Soft drinks, lemon-lime type",2.0,litres,Beverages,-0.7667340083387312
2003-06-01,Canada,v735165,11.57,Round steak,1.0,kilogram,Protein,-0.5712300486878114
2003-06-01,Canada,v735176,14.65,Sirloin steak,1.0,kilogram,Protein,-0.44688821466433926
2003-06-01,Canada,v735187,19.17,Prime rib roast,1.0,kilogram,Protein,-0.4043994763781606
2003-06-01,Canada,v735198,8.65,Blade roast,1.0,kilogram,Protein,-0.5420723052914967
2003-06-01,Canada,v735209,9.05,Stewing beef,1.0,kilogram,Protein,-0.5056980045955674
2003-06-01,Canada,v735220,5.66,Ground beef,1.0,kilogram,Protein,-0.6042401074918573
2003-06-01,Canada,v735221,9.73,Pork chops,1.0,kilogram,Protein,-0.443952014342236
2003-06-01,Canada,v735223,4.98,Chicken,1.0,kilogram,Protein,-0.722986861741067
2003-06-01,Canada,v735166,4.41,Bacon,500.0,grams,Protein,-0.49786721700275455
2003-06-01,Canada,v735167,2.39,Wieners,450.0,grams,Protein,-0.9449930679867348
2003-06-01,Canada,v735168,3.56,Canned salmon,213.0,grams,Protein,-0.5406785800995786
2003-06-01,Canada,v735169,1.66,Homogenized milk,1.0,litre,Beverages,-0.6711387153168837
2003-06-01,Canada,v735170,1.61,Partly skimmed milk,1.0,litre,Beverages,-0.6710015748827939
2003-06-01,Canada,v735171,3.56,Butter,454.0,grams,Protein,-0.619696870454375
2003-06-01,Canada,v735172,2.52,Processed cheese slices,250.0,grams,Dairy,-1.1988064500426514
2003-06-01,Canada,v735173,1.2,Evaporated milk,385.0,millilitres,Beverages,-0.9497223635493927
2003-06-01,Canada,v735174,2.12,Eggs,1.0,dozen,Protein,-0.7241020986182911
2003-06-01,Canada,v735175,1.63,Bread,675.0,grams,Grains,-0.8332328809093973
2003-06-01,Canada,v735177,1.99,Soda crackers,450.0,grams,Grains,-0.8447998090200053
2003-06-01,Canada,v735178,1.04,Macaroni,500.0,grams,Grains,-0.8125475293571189
2003-06-01,Canada,v735179,3.63,Flour,2.5,kilograms,Grains,-0.7990115575922027
2003-06-01,Canada,v735180,3.41,Corn flakes,675.0,grams,Grains,-0.8494519739779135
2003-06-01,Canada,v735181,2.96,Apples,1.0,kilogram,Veg_Fruits,-0.4680664941436458
2003-06-01,Canada,v735182,1.23,Bananas,1.0,kilogram,Veg_Fruits,-0.970781144481459
2003-06-01,Canada,v735183,2.62,Grapefruits,1.0,kilogram,Veg_Fruits,0.20572837611763867
2003-06-01,Canada,v735184,2.42,Oranges,1.0,kilogram,Veg_Fruits,-0.5989863354967463
2003-06-01,Canada,v735185,1.55,Apple juice,1.36,litres,Beverages,-1.117671051426765
2003-06-01,Canada,v735186,3.08,Orange juice,1.0,litre,Beverages,-0.3840151621050536
2003-06-01,Canada,v735189,1.65,Carrots,1.0,kilogram,Veg_Fruits,-0.003067652290557262
2003-06-01,Canada,v735190,1.87,Celery,1.0,kilogram,Veg_Fruits,-0.44845868134822214
2003-06-01,Canada,v735191,6.77,Mushrooms,1.0,kilogram,Veg_Fruits,-0.44151486364117976
2003-06-01,Canada,v735192,2.04,Onions,1.0,kilogram,Veg_Fruits,0.967764799608108
2003-06-01,Canada,v735193,4.1,Potatoes,4.54,kilograms,Veg_Fruits,-0.5232045751005467
2003-06-01,Canada,v735194,1.88,"French fried potatoes, frozen",1.0,kilogram,Frozen,-0.6697219399915577
2003-06-01,Canada,v735195,0.81,"Baked beans, canned",398.0,millilitres,Plant_based,-1.0264164552669781
2003-06-01,Canada,v735196,1.23,"Tomatoes, canned",796.0,millilitres,Veg_Fruits,-0.8910358144977996
2003-06-01,Canada,v735197,1.48,Tomato juice,1.36,litres,Beverages,-0.9320371090075202
2003-06-01,Canada,v735199,2.53,Ketchup,1.0,litre,Other_foods,-0.8241617164895164
2003-06-01,Canada,v735200,2.45,"Sugar, white",2.0,kilograms,Other_foods,-0.3303330065404355
2003-06-01,Canada,v735201,3.04,"Coffee, roasted",300.0,grams,Beverages,-1.259025836199085
2003-06-01,Canada,v735202,4.38,"Coffee, instant",200.0,grams,Beverages,-1.4122101853638414
2003-06-01,Canada,v735203,3.29,Tea ,72.0,bags,Beverages,-0.930554309509087
2003-06-01,Canada,v735204,3.3,Cooking or salad oil,1.0,litre,Oils,-0.5832263365578423
2003-06-01,Canada,v735205,0.8,"Soup, canned",284.0,millilitres,Other_foods,-0.774322397182835
2003-06-01,Canada,v735207,2.65,Peanut butter,500.0,grams,Protein,-0.6551224842349497
