,date,location,product,vectorid,price
1671,1997-05-01,Canada,"Soda crackers, 450 grams",v735177,1.88
1672,1997-05-01,Canada,"Macaroni, 500 grams",v735178,0.99
1673,1997-05-01,Canada,"Flour, 2.5 kilograms",v735179,3.72
1674,1997-05-01,Canada,"Corn flakes, 675 grams",v735180,3.0
1675,1997-05-01,Canada,"Apples, 1 kilogram",v735181,2.16
1676,1997-05-01,Canada,"Bananas, 1 kilogram",v735182,1.26
1677,1997-05-01,Canada,"Grapefruits, 1 kilogram",v735183,1.39
1678,1997-05-01,Canada,"Oranges, 1 kilogram",v735184,1.94
1679,1997-05-01,Canada,"Apple juice, 1.36 litres",v735185,1.74
1680,1997-05-01,Canada,"Orange juice, 1 litre",v735186,1.68
1681,1997-05-01,Canada,"Cabbage, 1 kilogram",v735188,1.11
1682,1997-05-01,Canada,"Carrots, 1 kilogram",v735189,1.3
1683,1997-05-01,Canada,"Celery, 1 kilogram",v735190,1.55
1684,1997-05-01,Canada,"Mushrooms, 1 kilogram",v735191,5.32
1685,1997-05-01,Canada,"Onions, 1 kilogram",v735192,1.08
1686,1997-05-01,Canada,"Potatoes, 4.54 kilograms",v735193,2.56
1687,1997-05-01,Canada,"French fried potatoes, frozen, 1 kilogram",v735194,1.66
1688,1997-05-01,Canada,"Baked beans, canned, 398 millilitres",v735195,0.77
1689,1997-05-01,Canada,"Tomatoes, canned, 796 millilitres",v735196,1.19
1690,1997-05-01,Canada,"Tomato juice, 1.36 litres",v735197,1.45
1691,1997-05-01,Canada,"Ketchup, 1 litre",v735199,2.37
1692,1997-05-01,Canada,"Sugar, white, 2 kilograms",v735200,2.2
1693,1997-05-01,Canada,"Coffee, roasted, 300 grams",v735201,3.67
1694,1997-05-01,Canada,"Coffee, instant, 200 grams",v735202,5.63
1695,1997-05-01,Canada,Tea (72 bags),v735203,3.02
1696,1997-05-01,Canada,"Cooking or salad oil, 1 litre",v735204,3.03
1697,1997-05-01,Canada,"Soup, canned, 284 millilitres",v735205,0.72
1699,1997-05-01,Canada,"Peanut butter, 500 grams",v735207,2.54
1700,1997-05-01,Canada,"Fruit flavoured crystals, 2.25 litres",v735208,1.27
1701,1997-05-01,Canada,"Soft drinks, cola type, 2 litres",v735210,1.23
1702,1997-05-01,Canada,"Soft drinks, lemon-lime type, 2 litres",v735211,1.28
1711,1997-06-01,Canada,"Round steak, 1 kilogram",v735165,9.23
1712,1997-06-01,Canada,"Sirloin steak, 1 kilogram",v735176,11.14
1713,1997-06-01,Canada,"Prime rib roast, 1 kilogram",v735187,11.93
1714,1997-06-01,Canada,"Blade roast, 1 kilogram",v735198,5.96
1715,1997-06-01,Canada,"Stewing beef, 1 kilogram",v735209,6.89
1716,1997-06-01,Canada,"Ground beef, 1 kilogram",v735220,3.7
1717,1997-06-01,Canada,"Pork chops, 1 kilogram",v735221,9.82
1718,1997-06-01,Canada,"Butt roast, 1 kilogram",v735222,6.41
1719,1997-06-01,Canada,"Chicken, 1 kilogram",v735223,4.43
1720,1997-06-01,Canada,"Bacon, 500 grams",v735166,3.86
1721,1997-06-01,Canada,"Wieners, 450 grams",v735167,2.35
1722,1997-06-01,Canada,"Canned salmon, 213 grams",v735168,3.53
1723,1997-06-01,Canada,"Homogenized milk, 1 litre",v735169,1.39
1724,1997-06-01,Canada,"Partly skimmed milk, 1 litre",v735170,1.34
1725,1997-06-01,Canada,"Butter, 454 grams",v735171,2.95
1726,1997-06-01,Canada,"Processed cheese slices, 250 grams",v735172,2.74
1727,1997-06-01,Canada,"Evaporated milk, 385 millilitres",v735173,1.05
1728,1997-06-01,Canada,"Eggs, 1 dozen",v735174,1.77
1729,1997-06-01,Canada,"Bread, 675 grams",v735175,1.36
1730,1997-06-01,Canada,"Soda crackers, 450 grams",v735177,1.92
1731,1997-06-01,Canada,"Macaroni, 500 grams",v735178,0.96
1732,1997-06-01,Canada,"Flour, 2.5 kilograms",v735179,3.66
1733,1997-06-01,Canada,"Corn flakes, 675 grams",v735180,3.01
1734,1997-06-01,Canada,"Apples, 1 kilogram",v735181,2.23
1735,1997-06-01,Canada,"Bananas, 1 kilogram",v735182,1.24
1736,1997-06-01,Canada,"Grapefruits, 1 kilogram",v735183,1.55
1737,1997-06-01,Canada,"Oranges, 1 kilogram",v735184,1.99
1738,1997-06-01,Canada,"Apple juice, 1.36 litres",v735185,1.72
1739,1997-06-01,Canada,"Orange juice, 1 litre",v735186,1.67
1740,1997-06-01,Canada,"Cabbage, 1 kilogram",v735188,1.09
1741,1997-06-01,Canada,"Carrots, 1 kilogram",v735189,1.32
1742,1997-06-01,Canada,"Celery, 1 kilogram",v735190,1.87
1743,1997-06-01,Canada,"Mushrooms, 1 kilogram",v735191,5.43
1744,1997-06-01,Canada,"Onions, 1 kilogram",v735192,1.13
1745,1997-06-01,Canada,"Potatoes, 4.54 kilograms",v735193,2.73
1746,1997-06-01,Canada,"French fried potatoes, frozen, 1 kilogram",v735194,1.67
1747,1997-06-01,Canada,"Baked beans, canned, 398 millilitres",v735195,0.77
1748,1997-06-01,Canada,"Tomatoes, canned, 796 millilitres",v735196,1.21
1749,1997-06-01,Canada,"Tomato juice, 1.36 litres",v735197,1.46
1750,1997-06-01,Canada,"Ketchup, 1 litre",v735199,2.33
1751,1997-06-01,Canada,"Sugar, white, 2 kilograms",v735200,2.18
1752,1997-06-01,Canada,"Coffee, roasted, 300 grams",v735201,3.85
1753,1997-06-01,Canada,"Coffee, instant, 200 grams",v735202,5.71
1754,1997-06-01,Canada,Tea (72 bags),v735203,3.05
1755,1997-06-01,Canada,"Cooking or salad oil, 1 litre",v735204,3.0
1756,1997-06-01,Canada,"Soup, canned, 284 millilitres",v735205,0.71
1758,1997-06-01,Canada,"Peanut butter, 500 grams",v735207,2.58
1759,1997-06-01,Canada,"Fruit flavoured crystals, 2.25 litres",v735208,1.26
1760,1997-06-01,Canada,"Soft drinks, cola type, 2 litres",v735210,1.2
1761,1997-06-01,Canada,"Soft drinks, lemon-lime type, 2 litres",v735211,1.26
1770,1997-07-01,Canada,"Round steak, 1 kilogram",v735165,9.35
1771,1997-07-01,Canada,"Sirloin steak, 1 kilogram",v735176,10.86
1772,1997-07-01,Canada,"Prime rib roast, 1 kilogram",v735187,12.39
1773,1997-07-01,Canada,"Blade roast, 1 kilogram",v735198,6.12
1774,1997-07-01,Canada,"Stewing beef, 1 kilogram",v735209,6.86
1775,1997-07-01,Canada,"Ground beef, 1 kilogram",v735220,3.66
1776,1997-07-01,Canada,"Pork chops, 1 kilogram",v735221,9.97
1777,1997-07-01,Canada,"Butt roast, 1 kilogram",v735222,6.56
1778,1997-07-01,Canada,"Chicken, 1 kilogram",v735223,4.19
1779,1997-07-01,Canada,"Bacon, 500 grams",v735166,3.92
1780,1997-07-01,Canada,"Wieners, 450 grams",v735167,2.37
1781,1997-07-01,Canada,"Canned salmon, 213 grams",v735168,3.55
1782,1997-07-01,Canada,"Homogenized milk, 1 litre",v735169,1.39
1783,1997-07-01,Canada,"Partly skimmed milk, 1 litre",v735170,1.34
1784,1997-07-01,Canada,"Butter, 454 grams",v735171,2.95
1785,1997-07-01,Canada,"Processed cheese slices, 250 grams",v735172,2.76
1786,1997-07-01,Canada,"Evaporated milk, 385 millilitres",v735173,1.04
1787,1997-07-01,Canada,"Eggs, 1 dozen",v735174,1.77
1788,1997-07-01,Canada,"Bread, 675 grams",v735175,1.36
1789,1997-07-01,Canada,"Soda crackers, 450 grams",v735177,1.94
1790,1997-07-01,Canada,"Macaroni, 500 grams",v735178,1.0
1791,1997-07-01,Canada,"Flour, 2.5 kilograms",v735179,3.61
1792,1997-07-01,Canada,"Corn flakes, 675 grams",v735180,2.98
1793,1997-07-01,Canada,"Apples, 1 kilogram",v735181,2.34
1794,1997-07-01,Canada,"Bananas, 1 kilogram",v735182,1.29
1795,1997-07-01,Canada,"Grapefruits, 1 kilogram",v735183,1.9
1796,1997-07-01,Canada,"Oranges, 1 kilogram",v735184,2.1
1797,1997-07-01,Canada,"Apple juice, 1.36 litres",v735185,1.65
1798,1997-07-01,Canada,"Orange juice, 1 litre",v735186,1.66
1799,1997-07-01,Canada,"Cabbage, 1 kilogram",v735188,1.19
1800,1997-07-01,Canada,"Carrots, 1 kilogram",v735189,1.34
1801,1997-07-01,Canada,"Celery, 1 kilogram",v735190,1.71
1802,1997-07-01,Canada,"Mushrooms, 1 kilogram",v735191,5.44
1803,1997-07-01,Canada,"Onions, 1 kilogram",v735192,1.5
1804,1997-07-01,Canada,"Potatoes, 4.54 kilograms",v735193,3.49
1805,1997-07-01,Canada,"French fried potatoes, frozen, 1 kilogram",v735194,1.66
1806,1997-07-01,Canada,"Baked beans, canned, 398 millilitres",v735195,0.76
1807,1997-07-01,Canada,"Tomatoes, canned, 796 millilitres",v735196,1.19
1808,1997-07-01,Canada,"Tomato juice, 1.36 litres",v735197,1.47
1809,1997-07-01,Canada,"Ketchup, 1 litre",v735199,2.31
1810,1997-07-01,Canada,"Sugar, white, 2 kilograms",v735200,2.19
1811,1997-07-01,Canada,"Coffee, roasted, 300 grams",v735201,3.99
1812,1997-07-01,Canada,"Coffee, instant, 200 grams",v735202,5.64
1813,1997-07-01,Canada,Tea (72 bags),v735203,3.05
1814,1997-07-01,Canada,"Cooking or salad oil, 1 litre",v735204,2.99
1815,1997-07-01,Canada,"Soup, canned, 284 millilitres",v735205,0.72
1817,1997-07-01,Canada,"Peanut butter, 500 grams",v735207,2.56
1818,1997-07-01,Canada,"Fruit flavoured crystals, 2.25 litres",v735208,1.29
1819,1997-07-01,Canada,"Soft drinks, cola type, 2 litres",v735210,1.18
1820,1997-07-01,Canada,"Soft drinks, lemon-lime type, 2 litres",v735211,1.25
1829,1997-08-01,Canada,"Round steak, 1 kilogram",v735165,8.92
1830,1997-08-01,Canada,"Sirloin steak, 1 kilogram",v735176,11.28
1831,1997-08-01,Canada,"Prime rib roast, 1 kilogram",v735187,12.48
1832,1997-08-01,Canada,"Blade roast, 1 kilogram",v735198,6.03
1833,1997-08-01,Canada,"Stewing beef, 1 kilogram",v735209,6.89
1834,1997-08-01,Canada,"Ground beef, 1 kilogram",v735220,3.76
1835,1997-08-01,Canada,"Pork chops, 1 kilogram",v735221,9.87
1836,1997-08-01,Canada,"Butt roast, 1 kilogram",v735222,6.6
1837,1997-08-01,Canada,"Chicken, 1 kilogram",v735223,4.22
1838,1997-08-01,Canada,"Bacon, 500 grams",v735166,3.92
1839,1997-08-01,Canada,"Wieners, 450 grams",v735167,2.37
1840,1997-08-01,Canada,"Canned salmon, 213 grams",v735168,3.53
1841,1997-08-01,Canada,"Homogenized milk, 1 litre",v735169,1.39
1842,1997-08-01,Canada,"Partly skimmed milk, 1 litre",v735170,1.34
1843,1997-08-01,Canada,"Butter, 454 grams",v735171,2.96
1844,1997-08-01,Canada,"Processed cheese slices, 250 grams",v735172,2.78
1845,1997-08-01,Canada,"Evaporated milk, 385 millilitres",v735173,1.04
1846,1997-08-01,Canada,"Eggs, 1 dozen",v735174,1.77
1847,1997-08-01,Canada,"Bread, 675 grams",v735175,1.36
1848,1997-08-01,Canada,"Soda crackers, 450 grams",v735177,1.93
1849,1997-08-01,Canada,"Macaroni, 500 grams",v735178,0.94
1850,1997-08-01,Canada,"Flour, 2.5 kilograms",v735179,3.61
1851,1997-08-01,Canada,"Corn flakes, 675 grams",v735180,2.99
1852,1997-08-01,Canada,"Apples, 1 kilogram",v735181,2.34
1853,1997-08-01,Canada,"Bananas, 1 kilogram",v735182,1.22
1854,1997-08-01,Canada,"Grapefruits, 1 kilogram",v735183,1.91
1855,1997-08-01,Canada,"Oranges, 1 kilogram",v735184,2.25
1856,1997-08-01,Canada,"Apple juice, 1.36 litres",v735185,1.68
1857,1997-08-01,Canada,"Orange juice, 1 litre",v735186,1.67
1858,1997-08-01,Canada,"Cabbage, 1 kilogram",v735188,0.73
1859,1997-08-01,Canada,"Carrots, 1 kilogram",v735189,1.21
1860,1997-08-01,Canada,"Celery, 1 kilogram",v735190,1.74
1861,1997-08-01,Canada,"Mushrooms, 1 kilogram",v735191,5.26
1862,1997-08-01,Canada,"Onions, 1 kilogram",v735192,1.47
1863,1997-08-01,Canada,"Potatoes, 4.54 kilograms",v735193,3.45
1864,1997-08-01,Canada,"French fried potatoes, frozen, 1 kilogram",v735194,1.67
1865,1997-08-01,Canada,"Baked beans, canned, 398 millilitres",v735195,0.76
1866,1997-08-01,Canada,"Tomatoes, canned, 796 millilitres",v735196,1.21
1867,1997-08-01,Canada,"Tomato juice, 1.36 litres",v735197,1.5
1868,1997-08-01,Canada,"Ketchup, 1 litre",v735199,2.3
1869,1997-08-01,Canada,"Sugar, white, 2 kilograms",v735200,2.2
1870,1997-08-01,Canada,"Coffee, roasted, 300 grams",v735201,4.01
1871,1997-08-01,Canada,"Coffee, instant, 200 grams",v735202,5.61
1872,1997-08-01,Canada,Tea (72 bags),v735203,3.03
1873,1997-08-01,Canada,"Cooking or salad oil, 1 litre",v735204,2.97
1874,1997-08-01,Canada,"Soup, canned, 284 millilitres",v735205,0.72
1876,1997-08-01,Canada,"Peanut butter, 500 grams",v735207,2.5
1877,1997-08-01,Canada,"Fruit flavoured crystals, 2.25 litres",v735208,1.27
1878,1997-08-01,Canada,"Soft drinks, cola type, 2 litres",v735210,1.18
1879,1997-08-01,Canada,"Soft drinks, lemon-lime type, 2 litres",v735211,1.24
1888,1997-09-01,Canada,"Round steak, 1 kilogram",v735165,9.38
1889,1997-09-01,Canada,"Sirloin steak, 1 kilogram",v735176,11.11
1890,1997-09-01,Canada,"Prime rib roast, 1 kilogram",v735187,12.2
1891,1997-09-01,Canada,"Blade roast, 1 kilogram",v735198,6.02
1892,1997-09-01,Canada,"Stewing beef, 1 kilogram",v735209,6.78
1893,1997-09-01,Canada,"Ground beef, 1 kilogram",v735220,3.63
1894,1997-09-01,Canada,"Pork chops, 1 kilogram",v735221,9.81
1895,1997-09-01,Canada,"Butt roast, 1 kilogram",v735222,6.2
1896,1997-09-01,Canada,"Chicken, 1 kilogram",v735223,4.26
1897,1997-09-01,Canada,"Bacon, 500 grams",v735166,3.94
1898,1997-09-01,Canada,"Wieners, 450 grams",v735167,2.42
1899,1997-09-01,Canada,"Canned salmon, 213 grams",v735168,3.48
1900,1997-09-01,Canada,"Homogenized milk, 1 litre",v735169,1.39
1901,1997-09-01,Canada,"Partly skimmed milk, 1 litre",v735170,1.34
1902,1997-09-01,Canada,"Butter, 454 grams",v735171,2.94
1903,1997-09-01,Canada,"Processed cheese slices, 250 grams",v735172,2.78
1904,1997-09-01,Canada,"Evaporated milk, 385 millilitres",v735173,1.04
1905,1997-09-01,Canada,"Eggs, 1 dozen",v735174,1.79
1906,1997-09-01,Canada,"Bread, 675 grams",v735175,1.34
1907,1997-09-01,Canada,"Soda crackers, 450 grams",v735177,1.92
1908,1997-09-01,Canada,"Macaroni, 500 grams",v735178,0.98
1909,1997-09-01,Canada,"Flour, 2.5 kilograms",v735179,3.59
1910,1997-09-01,Canada,"Corn flakes, 675 grams",v735180,2.86
1911,1997-09-01,Canada,"Apples, 1 kilogram",v735181,2.36
1912,1997-09-01,Canada,"Bananas, 1 kilogram",v735182,1.07
1913,1997-09-01,Canada,"Grapefruits, 1 kilogram",v735183,1.79
1914,1997-09-01,Canada,"Oranges, 1 kilogram",v735184,2.24
1915,1997-09-01,Canada,"Apple juice, 1.36 litres",v735185,1.7
1916,1997-09-01,Canada,"Orange juice, 1 litre",v735186,1.68
1917,1997-09-01,Canada,"Cabbage, 1 kilogram",v735188,0.62
1918,1997-09-01,Canada,"Carrots, 1 kilogram",v735189,0.88
1919,1997-09-01,Canada,"Celery, 1 kilogram",v735190,1.27
1920,1997-09-01,Canada,"Mushrooms, 1 kilogram",v735191,5.43
1921,1997-09-01,Canada,"Onions, 1 kilogram",v735192,1.12
1922,1997-09-01,Canada,"Potatoes, 4.54 kilograms",v735193,3.01
1923,1997-09-01,Canada,"French fried potatoes, frozen, 1 kilogram",v735194,1.68
1924,1997-09-01,Canada,"Baked beans, canned, 398 millilitres",v735195,0.76
1925,1997-09-01,Canada,"Tomatoes, canned, 796 millilitres",v735196,1.17
1926,1997-09-01,Canada,"Tomato juice, 1.36 litres",v735197,1.46
1927,1997-09-01,Canada,"Ketchup, 1 litre",v735199,2.29
1928,1997-09-01,Canada,"Sugar, white, 2 kilograms",v735200,2.24
1929,1997-09-01,Canada,"Coffee, roasted, 300 grams",v735201,4.03
1930,1997-09-01,Canada,"Coffee, instant, 200 grams",v735202,5.55
1931,1997-09-01,Canada,Tea (72 bags),v735203,3.05
1932,1997-09-01,Canada,"Cooking or salad oil, 1 litre",v735204,2.98
1933,1997-09-01,Canada,"Soup, canned, 284 millilitres",v735205,0.71
1935,1997-09-01,Canada,"Peanut butter, 500 grams",v735207,2.54
1936,1997-09-01,Canada,"Fruit flavoured crystals, 2.25 litres",v735208,1.21
1937,1997-09-01,Canada,"Soft drinks, cola type, 2 litres",v735210,1.12
1938,1997-09-01,Canada,"Soft drinks, lemon-lime type, 2 litres",v735211,1.18
1947,1997-10-01,Canada,"Round steak, 1 kilogram",v735165,9.5
1948,1997-10-01,Canada,"Sirloin steak, 1 kilogram",v735176,10.43
1949,1997-10-01,Canada,"Prime rib roast, 1 kilogram",v735187,11.76
1950,1997-10-01,Canada,"Blade roast, 1 kilogram",v735198,6.17
1951,1997-10-01,Canada,"Stewing beef, 1 kilogram",v735209,6.92
1952,1997-10-01,Canada,"Ground beef, 1 kilogram",v735220,3.76
1953,1997-10-01,Canada,"Pork chops, 1 kilogram",v735221,9.45
1954,1997-10-01,Canada,"Butt roast, 1 kilogram",v735222,6.25
1955,1997-10-01,Canada,"Chicken, 1 kilogram",v735223,4.36
1956,1997-10-01,Canada,"Bacon, 500 grams",v735166,3.87
1957,1997-10-01,Canada,"Wieners, 450 grams",v735167,2.48
1958,1997-10-01,Canada,"Canned salmon, 213 grams",v735168,3.63
1959,1997-10-01,Canada,"Homogenized milk, 1 litre",v735169,1.4
1960,1997-10-01,Canada,"Partly skimmed milk, 1 litre",v735170,1.35
1961,1997-10-01,Canada,"Butter, 454 grams",v735171,2.95
1962,1997-10-01,Canada,"Processed cheese slices, 250 grams",v735172,2.79
1963,1997-10-01,Canada,"Evaporated milk, 385 millilitres",v735173,1.03
1964,1997-10-01,Canada,"Eggs, 1 dozen",v735174,1.75
1965,1997-10-01,Canada,"Bread, 675 grams",v735175,1.33
1966,1997-10-01,Canada,"Soda crackers, 450 grams",v735177,1.91
1967,1997-10-01,Canada,"Macaroni, 500 grams",v735178,0.96
1968,1997-10-01,Canada,"Flour, 2.5 kilograms",v735179,3.5
1969,1997-10-01,Canada,"Corn flakes, 675 grams",v735180,2.97
1970,1997-10-01,Canada,"Apples, 1 kilogram",v735181,2.17
1971,1997-10-01,Canada,"Bananas, 1 kilogram",v735182,1.14
1972,1997-10-01,Canada,"Grapefruits, 1 kilogram",v735183,1.51
1973,1997-10-01,Canada,"Oranges, 1 kilogram",v735184,2.22
1974,1997-10-01,Canada,"Apple juice, 1.36 litres",v735185,1.62
1975,1997-10-01,Canada,"Orange juice, 1 litre",v735186,1.63
1976,1997-10-01,Canada,"Cabbage, 1 kilogram",v735188,0.58
1977,1997-10-01,Canada,"Carrots, 1 kilogram",v735189,0.8
1978,1997-10-01,Canada,"Celery, 1 kilogram",v735190,1.16
1979,1997-10-01,Canada,"Mushrooms, 1 kilogram",v735191,5.43
1980,1997-10-01,Canada,"Onions, 1 kilogram",v735192,0.84
1981,1997-10-01,Canada,"Potatoes, 4.54 kilograms",v735193,2.87
1982,1997-10-01,Canada,"French fried potatoes, frozen, 1 kilogram",v735194,1.68
1983,1997-10-01,Canada,"Baked beans, canned, 398 millilitres",v735195,0.75
1984,1997-10-01,Canada,"Tomatoes, canned, 796 millilitres",v735196,1.15
1985,1997-10-01,Canada,"Tomato juice, 1.36 litres",v735197,1.43
1986,1997-10-01,Canada,"Ketchup, 1 litre",v735199,2.36
1987,1997-10-01,Canada,"Sugar, white, 2 kilograms",v735200,2.33
1988,1997-10-01,Canada,"Coffee, roasted, 300 grams",v735201,4.01
1989,1997-10-01,Canada,"Coffee, instant, 200 grams",v735202,5.62
1990,1997-10-01,Canada,Tea (72 bags),v735203,3.09
1991,1997-10-01,Canada,"Cooking or salad oil, 1 litre",v735204,2.94
1992,1997-10-01,Canada,"Soup, canned, 284 millilitres",v735205,0.72
1994,1997-10-01,Canada,"Peanut butter, 500 grams",v735207,2.56
1995,1997-10-01,Canada,"Fruit flavoured crystals, 2.25 litres",v735208,1.29
1996,1997-10-01,Canada,"Soft drinks, cola type, 2 litres",v735210,1.19
1997,1997-10-01,Canada,"Soft drinks, lemon-lime type, 2 litres",v735211,1.27
2006,1997-11-01,Canada,"Round steak, 1 kilogram",v735165,9.27
2007,1997-11-01,Canada,"Sirloin steak, 1 kilogram",v735176,10.61
2008,1997-11-01,Canada,"Prime rib roast, 1 kilogram",v735187,12.26
2009,1997-11-01,Canada,"Blade roast, 1 kilogram",v735198,6.16
2010,1997-11-01,Canada,"Stewing beef, 1 kilogram",v735209,6.93
2011,1997-11-01,Canada,"Ground beef, 1 kilogram",v735220,3.78
2012,1997-11-01,Canada,"Pork chops, 1 kilogram",v735221,9.29
2013,1997-11-01,Canada,"Butt roast, 1 kilogram",v735222,6.27
2014,1997-11-01,Canada,"Chicken, 1 kilogram",v735223,4.36
2015,1997-11-01,Canada,"Bacon, 500 grams",v735166,3.77
2016,1997-11-01,Canada,"Wieners, 450 grams",v735167,2.51
2017,1997-11-01,Canada,"Canned salmon, 213 grams",v735168,3.62
2018,1997-11-01,Canada,"Homogenized milk, 1 litre",v735169,1.41
2019,1997-11-01,Canada,"Partly skimmed milk, 1 litre",v735170,1.36
2020,1997-11-01,Canada,"Butter, 454 grams",v735171,2.95
2021,1997-11-01,Canada,"Processed cheese slices, 250 grams",v735172,2.8
2022,1997-11-01,Canada,"Evaporated milk, 385 millilitres",v735173,1.04
2023,1997-11-01,Canada,"Eggs, 1 dozen",v735174,1.8
2024,1997-11-01,Canada,"Bread, 675 grams",v735175,1.35
2025,1997-11-01,Canada,"Soda crackers, 450 grams",v735177,1.9
2026,1997-11-01,Canada,"Macaroni, 500 grams",v735178,0.97
2027,1997-11-01,Canada,"Flour, 2.5 kilograms",v735179,3.51
2028,1997-11-01,Canada,"Corn flakes, 675 grams",v735180,2.97
2029,1997-11-01,Canada,"Apples, 1 kilogram",v735181,2.24
2030,1997-11-01,Canada,"Bananas, 1 kilogram",v735182,1.17
2031,1997-11-01,Canada,"Grapefruits, 1 kilogram",v735183,1.31
2032,1997-11-01,Canada,"Oranges, 1 kilogram",v735184,1.9
2033,1997-11-01,Canada,"Apple juice, 1.36 litres",v735185,1.64
2034,1997-11-01,Canada,"Orange juice, 1 litre",v735186,1.65
2035,1997-11-01,Canada,"Cabbage, 1 kilogram",v735188,0.61
2036,1997-11-01,Canada,"Carrots, 1 kilogram",v735189,0.86
2037,1997-11-01,Canada,"Celery, 1 kilogram",v735190,1.79
2038,1997-11-01,Canada,"Mushrooms, 1 kilogram",v735191,5.46
2039,1997-11-01,Canada,"Onions, 1 kilogram",v735192,0.78
2040,1997-11-01,Canada,"Potatoes, 4.54 kilograms",v735193,2.79
2041,1997-11-01,Canada,"French fried potatoes, frozen, 1 kilogram",v735194,1.64
2042,1997-11-01,Canada,"Baked beans, canned, 398 millilitres",v735195,0.77
2043,1997-11-01,Canada,"Tomatoes, canned, 796 millilitres",v735196,1.16
2044,1997-11-01,Canada,"Tomato juice, 1.36 litres",v735197,1.46
2045,1997-11-01,Canada,"Ketchup, 1 litre",v735199,2.3
2046,1997-11-01,Canada,"Sugar, white, 2 kilograms",v735200,2.35
2047,1997-11-01,Canada,"Coffee, roasted, 300 grams",v735201,3.98
2048,1997-11-01,Canada,"Coffee, instant, 200 grams",v735202,5.43
2049,1997-11-01,Canada,Tea (72 bags),v735203,3.16
2050,1997-11-01,Canada,"Cooking or salad oil, 1 litre",v735204,2.97
2051,1997-11-01,Canada,"Soup, canned, 284 millilitres",v735205,0.71
2053,1997-11-01,Canada,"Peanut butter, 500 grams",v735207,2.53
2054,1997-11-01,Canada,"Fruit flavoured crystals, 2.25 litres",v735208,1.29
2055,1997-11-01,Canada,"Soft drinks, cola type, 2 litres",v735210,1.14
2056,1997-11-01,Canada,"Soft drinks, lemon-lime type, 2 litres",v735211,1.25
2065,1997-12-01,Canada,"Round steak, 1 kilogram",v735165,9.88
2066,1997-12-01,Canada,"Sirloin steak, 1 kilogram",v735176,10.83
2067,1997-12-01,Canada,"Prime rib roast, 1 kilogram",v735187,12.08
2068,1997-12-01,Canada,"Blade roast, 1 kilogram",v735198,6.26
2069,1997-12-01,Canada,"Stewing beef, 1 kilogram",v735209,7.06
2070,1997-12-01,Canada,"Ground beef, 1 kilogram",v735220,3.86
2071,1997-12-01,Canada,"Pork chops, 1 kilogram",v735221,9.37
2072,1997-12-01,Canada,"Butt roast, 1 kilogram",v735222,6.15
2073,1997-12-01,Canada,"Chicken, 1 kilogram",v735223,4.21
2074,1997-12-01,Canada,"Bacon, 500 grams",v735166,3.69
2075,1997-12-01,Canada,"Wieners, 450 grams",v735167,2.56
