REF_DATE,GEO,DGUID,Products,UOM,UOM_ID,SCALAR_FACTOR,SCALAR_ID,VECTOR,COORDINATE,VALUE,STATUS,SYMBOL,TERMINATED,DECIMALS
Apr-23,Newfoundland and Labrador,2016A000210,"Baby food, 128 millilitres",Dollars,81,units,0,v1353834373,1.67,1.79,,,,2
May-23,Newfoundland and Labrador,2016A000210,"Baby food, 128 millilitres",Dollars,81,units,0,v1353834373,1.67,1.86,,,,2
Jun-23,Newfoundland and Labrador,2016A000210,"Baby food, 128 millilitres",Dollars,81,units,0,v1353834373,1.67,1.84,,,,2
Jul-23,Newfoundland and Labrador,2016A000210,"Baby food, 128 millilitres",Dollars,81,units,0,v1353834373,1.67,1.88,,,,2
Aug-23,Newfoundland and Labrador,2016A000210,"Baby food, 128 millilitres",Dollars,81,units,0,v1353834373,1.67,1.91,,,,2
Sep-23,Newfoundland and Labrador,2016A000210,"Baby food, 128 millilitres",Dollars,81,units,0,v1353834373,1.67,1.89,,,,2
Jan-23,Newfoundland and Labrador,2016A000210,"Infant formula, 900 grams ",Dollars,81,units,0,v1458869952,1.97,38.03,,,,2
Feb-23,Newfoundland and Labrador,2016A000210,"Infant formula, 900 grams ",Dollars,81,units,0,v1458869952,1.97,37.96,,,,2
Mar-23,Newfoundland and Labrador,2016A000210,"Infant formula, 900 grams ",Dollars,81,units,0,v1458869952,1.97,40.12,,,,2
Apr-23,Newfoundland and Labrador,2016A000210,"Infant formula, 900 grams ",Dollars,81,units,0,v1458869952,1.97,42.7,,,,2
May-23,Newfoundland and Labrador,2016A000210,"Infant formula, 900 grams ",Dollars,81,units,0,v1458869952,1.97,44.35,,,,2
Jun-23,Newfoundland and Labrador,2016A000210,"Infant formula, 900 grams ",Dollars,81,units,0,v1458869952,1.97,44.61,,,,2
Jul-23,Newfoundland and Labrador,2016A000210,"Infant formula, 900 grams ",Dollars,81,units,0,v1458869952,1.97,40.91,,,,2
Aug-23,Newfoundland and Labrador,2016A000210,"Infant formula, 900 grams ",Dollars,81,units,0,v1458869952,1.97,42.53,,,,2
Sep-23,Newfoundland and Labrador,2016A000210,"Infant formula, 900 grams ",Dollars,81,units,0,v1458869952,1.97,41.9,,,,2
Jan-23,Newfoundland and Labrador,2016A000210,"Peanut butter, 1 kilogram",Dollars,81,units,0,v1353834374,1.68,5.5,,,,2
Feb-23,Newfoundland and Labrador,2016A000210,"Peanut butter, 1 kilogram",Dollars,81,units,0,v1353834374,1.68,5.85,,,,2
Mar-23,Newfoundland and Labrador,2016A000210,"Peanut butter, 1 kilogram",Dollars,81,units,0,v1353834374,1.68,6.34,,,,2
Apr-23,Newfoundland and Labrador,2016A000210,"Peanut butter, 1 kilogram",Dollars,81,units,0,v1353834374,1.68,6.32,,,,2
May-23,Newfoundland and Labrador,2016A000210,"Peanut butter, 1 kilogram",Dollars,81,units,0,v1353834374,1.68,6.17,,,,2
Jun-23,Newfoundland and Labrador,2016A000210,"Peanut butter, 1 kilogram",Dollars,81,units,0,v1353834374,1.68,6.72,,,,2
Jul-23,Newfoundland and Labrador,2016A000210,"Peanut butter, 1 kilogram",Dollars,81,units,0,v1353834374,1.68,6.29,,,,2
Aug-23,Newfoundland and Labrador,2016A000210,"Peanut butter, 1 kilogram",Dollars,81,units,0,v1353834374,1.68,6.24,,,,2
Sep-23,Newfoundland and Labrador,2016A000210,"Peanut butter, 1 kilogram",Dollars,81,units,0,v1353834374,1.68,6.24,,,,2
Jan-23,Newfoundland and Labrador,2016A000210,"Mayonnaise, 890 millilitres ",Dollars,81,units,0,v1353834375,1.69,5.61,,,,2
Feb-23,Newfoundland and Labrador,2016A000210,"Mayonnaise, 890 millilitres ",Dollars,81,units,0,v1353834375,1.69,6.02,,,,2
Mar-23,Newfoundland and Labrador,2016A000210,"Mayonnaise, 890 millilitres ",Dollars,81,units,0,v1353834375,1.69,6.25,,,,2
Apr-23,Newfoundland and Labrador,2016A000210,"Mayonnaise, 890 millilitres ",Dollars,81,units,0,v1353834375,1.69,5.93,,,,2
May-23,Newfoundland and Labrador,2016A000210,"Mayonnaise, 890 millilitres ",Dollars,81,units,0,v1353834375,1.69,5.92,,,,2
Jun-23,Newfoundland and Labrador,2016A000210,"Mayonnaise, 890 millilitres ",Dollars,81,units,0,v1353834375,1.69,6.24,,,,2
Jul-23,Newfoundland and Labrador,2016A000210,"Mayonnaise, 890 millilitres ",Dollars,81,units,0,v1353834375,1.69,6.34,,,,2
Aug-23,Newfoundland and Labrador,2016A000210,"Mayonnaise, 890 millilitres ",Dollars,81,units,0,v1353834375,1.69,5.97,,,,2
Sep-23,Newfoundland and Labrador,2016A000210,"Mayonnaise, 890 millilitres ",Dollars,81,units,0,v1353834375,1.69,6.02,,,,2
Jan-23,Newfoundland and Labrador,2016A000210,"Canned baked beans, 398 millilitres",Dollars,81,units,0,v1353834376,1.7,1.83,,,,2
Feb-23,Newfoundland and Labrador,2016A000210,"Canned baked beans, 398 millilitres",Dollars,81,units,0,v1353834376,1.7,1.93,,,,2
Mar-23,Newfoundland and Labrador,2016A000210,"Canned baked beans, 398 millilitres",Dollars,81,units,0,v1353834376,1.7,1.74,,,,2
Apr-23,Newfoundland and Labrador,2016A000210,"Canned baked beans, 398 millilitres",Dollars,81,units,0,v1353834376,1.7,1.92,,,,2
May-23,Newfoundland and Labrador,2016A000210,"Canned baked beans, 398 millilitres",Dollars,81,units,0,v1353834376,1.7,1.87,,,,2
Jun-23,Newfoundland and Labrador,2016A000210,"Canned baked beans, 398 millilitres",Dollars,81,units,0,v1353834376,1.7,1.76,,,,2
Jul-23,Newfoundland and Labrador,2016A000210,"Canned baked beans, 398 millilitres",Dollars,81,units,0,v1353834376,1.7,1.88,,,,2
Aug-23,Newfoundland and Labrador,2016A000210,"Canned baked beans, 398 millilitres",Dollars,81,units,0,v1353834376,1.7,1.96,,,,2
Sep-23,Newfoundland and Labrador,2016A000210,"Canned baked beans, 398 millilitres",Dollars,81,units,0,v1353834376,1.7,1.99,,,,2
Jan-23,Newfoundland and Labrador,2016A000210,"Canned tomatoes, 796 millilitres",Dollars,81,units,0,v1353834377,1.71,1.8,,,,2
Feb-23,Newfoundland and Labrador,2016A000210,"Canned tomatoes, 796 millilitres",Dollars,81,units,0,v1353834377,1.71,2.05,,,,2
Mar-23,Newfoundland and Labrador,2016A000210,"Canned tomatoes, 796 millilitres",Dollars,81,units,0,v1353834377,1.71,1.93,,,,2
Apr-23,Newfoundland and Labrador,2016A000210,"Canned tomatoes, 796 millilitres",Dollars,81,units,0,v1353834377,1.71,1.93,,,,2
May-23,Newfoundland and Labrador,2016A000210,"Canned tomatoes, 796 millilitres",Dollars,81,units,0,v1353834377,1.71,2.15,,,,2
Jun-23,Newfoundland and Labrador,2016A000210,"Canned tomatoes, 796 millilitres",Dollars,81,units,0,v1353834377,1.71,2.28,,,,2
Jul-23,Newfoundland and Labrador,2016A000210,"Canned tomatoes, 796 millilitres",Dollars,81,units,0,v1353834377,1.71,2.18,,,,2
Aug-23,Newfoundland and Labrador,2016A000210,"Canned tomatoes, 796 millilitres",Dollars,81,units,0,v1353834377,1.71,2.18,,,,2
Sep-23,Newfoundland and Labrador,2016A000210,"Canned tomatoes, 796 millilitres",Dollars,81,units,0,v1353834377,1.71,2,,,,2
Jan-23,Newfoundland and Labrador,2016A000210,"Canned soup, 284 millilitres",Dollars,81,units,0,v1353834378,1.72,1.29,,,,2
Feb-23,Newfoundland and Labrador,2016A000210,"Canned soup, 284 millilitres",Dollars,81,units,0,v1353834378,1.72,1.66,,,,2
Mar-23,Newfoundland and Labrador,2016A000210,"Canned soup, 284 millilitres",Dollars,81,units,0,v1353834378,1.72,1.6,,,,2
Apr-23,Newfoundland and Labrador,2016A000210,"Canned soup, 284 millilitres",Dollars,81,units,0,v1353834378,1.72,1.87,,,,2
May-23,Newfoundland and Labrador,2016A000210,"Canned soup, 284 millilitres",Dollars,81,units,0,v1353834378,1.72,1.53,,,,2
Jun-23,Newfoundland and Labrador,2016A000210,"Canned soup, 284 millilitres",Dollars,81,units,0,v1353834378,1.72,1.51,,,,2
Jul-23,Newfoundland and Labrador,2016A000210,"Canned soup, 284 millilitres",Dollars,81,units,0,v1353834378,1.72,1.73,,,,2
Aug-23,Newfoundland and Labrador,2016A000210,"Canned soup, 284 millilitres",Dollars,81,units,0,v1353834378,1.72,1.19,,,,2
Sep-23,Newfoundland and Labrador,2016A000210,"Canned soup, 284 millilitres",Dollars,81,units,0,v1353834378,1.72,1.4,,,,2
Jan-23,Newfoundland and Labrador,2016A000210,"Canned beans and lentils, 540 millilitres",Dollars,81,units,0,v1353834379,1.73,1.87,,,,2
Feb-23,Newfoundland and Labrador,2016A000210,"Canned beans and lentils, 540 millilitres",Dollars,81,units,0,v1353834379,1.73,1.9,,,,2
Mar-23,Newfoundland and Labrador,2016A000210,"Canned beans and lentils, 540 millilitres",Dollars,81,units,0,v1353834379,1.73,1.87,,,,2
Apr-23,Newfoundland and Labrador,2016A000210,"Canned beans and lentils, 540 millilitres",Dollars,81,units,0,v1353834379,1.73,1.98,,,,2
May-23,Newfoundland and Labrador,2016A000210,"Canned beans and lentils, 540 millilitres",Dollars,81,units,0,v1353834379,1.73,1.91,,,,2
Jun-23,Newfoundland and Labrador,2016A000210,"Canned beans and lentils, 540 millilitres",Dollars,81,units,0,v1353834379,1.73,1.97,,,,2
Jul-23,Newfoundland and Labrador,2016A000210,"Canned beans and lentils, 540 millilitres",Dollars,81,units,0,v1353834379,1.73,2.01,,,,2
Aug-23,Newfoundland and Labrador,2016A000210,"Canned beans and lentils, 540 millilitres",Dollars,81,units,0,v1353834379,1.73,1.81,,,,2
Sep-23,Newfoundland and Labrador,2016A000210,"Canned beans and lentils, 540 millilitres",Dollars,81,units,0,v1353834379,1.73,1.77,,,,2
Jan-23,Newfoundland and Labrador,2016A000210,"Canned corn, 341 millilitres",Dollars,81,units,0,v1458869940,1.98,1.41,,,,2
Feb-23,Newfoundland and Labrador,2016A000210,"Canned corn, 341 millilitres",Dollars,81,units,0,v1458869940,1.98,1.88,,,,2
Mar-23,Newfoundland and Labrador,2016A000210,"Canned corn, 341 millilitres",Dollars,81,units,0,v1458869940,1.98,1.52,,,,2
Apr-23,Newfoundland and Labrador,2016A000210,"Canned corn, 341 millilitres",Dollars,81,units,0,v1458869940,1.98,1.46,,,,2
May-23,Newfoundland and Labrador,2016A000210,"Canned corn, 341 millilitres",Dollars,81,units,0,v1458869940,1.98,1.74,,,,2
Jun-23,Newfoundland and Labrador,2016A000210,"Canned corn, 341 millilitres",Dollars,81,units,0,v1458869940,1.98,1.77,,,,2
Jul-23,Newfoundland and Labrador,2016A000210,"Canned corn, 341 millilitres",Dollars,81,units,0,v1458869940,1.98,1.83,,,,2
Aug-23,Newfoundland and Labrador,2016A000210,"Canned corn, 341 millilitres",Dollars,81,units,0,v1458869940,1.98,1.8,,,,2
Sep-23,Newfoundland and Labrador,2016A000210,"Canned corn, 341 millilitres",Dollars,81,units,0,v1458869940,1.98,1.55,,,,2
Jan-23,Newfoundland and Labrador,2016A000210,"Canned peach, 398 millilitres",Dollars,81,units,0,v1458869941,1.99,2.74,,,,2
Feb-23,Newfoundland and Labrador,2016A000210,"Canned peach, 398 millilitres",Dollars,81,units,0,v1458869941,1.99,2.91,,,,2
Mar-23,Newfoundland and Labrador,2016A000210,"Canned peach, 398 millilitres",Dollars,81,units,0,v1458869941,1.99,3.26,,,,2
Apr-23,Newfoundland and Labrador,2016A000210,"Canned peach, 398 millilitres",Dollars,81,units,0,v1458869941,1.99,3,,,,2
May-23,Newfoundland and Labrador,2016A000210,"Canned peach, 398 millilitres",Dollars,81,units,0,v1458869941,1.99,2.95,,,,2
Jun-23,Newfoundland and Labrador,2016A000210,"Canned peach, 398 millilitres",Dollars,81,units,0,v1458869941,1.99,2.97,,,,2
Jul-23,Newfoundland and Labrador,2016A000210,"Canned peach, 398 millilitres",Dollars,81,units,0,v1458869941,1.99,2.88,,,,2
Aug-23,Newfoundland and Labrador,2016A000210,"Canned peach, 398 millilitres",Dollars,81,units,0,v1458869941,1.99,2.87,,,,2
Sep-23,Newfoundland and Labrador,2016A000210,"Canned peach, 398 millilitres",Dollars,81,units,0,v1458869941,1.99,2.93,,,,2
Jan-23,Newfoundland and Labrador,2016A000210,"Canned pear, 398 millilitres",Dollars,81,units,0,v1458869942,1.1,2.75,,,,2
Feb-23,Newfoundland and Labrador,2016A000210,"Canned pear, 398 millilitres",Dollars,81,units,0,v1458869942,1.1,2.86,,,,2
Mar-23,Newfoundland and Labrador,2016A000210,"Canned pear, 398 millilitres",Dollars,81,units,0,v1458869942,1.1,2.69,,,,2
Apr-23,Newfoundland and Labrador,2016A000210,"Canned pear, 398 millilitres",Dollars,81,units,0,v1458869942,1.1,2.75,,,,2
May-23,Newfoundland and Labrador,2016A000210,"Canned pear, 398 millilitres",Dollars,81,units,0,v1458869942,1.1,2.8,,,,2
Jun-23,Newfoundland and Labrador,2016A000210,"Canned pear, 398 millilitres",Dollars,81,units,0,v1458869942,1.1,2.95,,,,2
Jul-23,Newfoundland and Labrador,2016A000210,"Canned pear, 398 millilitres",Dollars,81,units,0,v1458869942,1.1,2.89,,,,2
Aug-23,Newfoundland and Labrador,2016A000210,"Canned pear, 398 millilitres",Dollars,81,units,0,v1458869942,1.1,2.95,,,,2
Sep-23,Newfoundland and Labrador,2016A000210,"Canned pear, 398 millilitres",Dollars,81,units,0,v1458869942,1.1,3.02,,,,2
Jan-23,Newfoundland and Labrador,2016A000210,"Dried lentils, 900 grams",Dollars,81,units,0,v1353834380,1.74,4.08,,,,2
Feb-23,Newfoundland and Labrador,2016A000210,"Dried lentils, 900 grams",Dollars,81,units,0,v1353834380,1.74,3.91,,,,2
Mar-23,Newfoundland and Labrador,2016A000210,"Dried lentils, 900 grams",Dollars,81,units,0,v1353834380,1.74,3.94,,,,2
Apr-23,Newfoundland and Labrador,2016A000210,"Dried lentils, 900 grams",Dollars,81,units,0,v1353834380,1.74,3.98,,,,2
May-23,Newfoundland and Labrador,2016A000210,"Dried lentils, 900 grams",Dollars,81,units,0,v1353834380,1.74,4.02,,,,2
Jun-23,Newfoundland and Labrador,2016A000210,"Dried lentils, 900 grams",Dollars,81,units,0,v1353834380,1.74,4.06,,,,2
Jul-23,Newfoundland and Labrador,2016A000210,"Dried lentils, 900 grams",Dollars,81,units,0,v1353834380,1.74,3.98,,,,2
Aug-23,Newfoundland and Labrador,2016A000210,"Dried lentils, 900 grams",Dollars,81,units,0,v1353834380,1.74,4,,,,2
Sep-23,Newfoundland and Labrador,2016A000210,"Dried lentils, 900 grams",Dollars,81,units,0,v1353834380,1.74,4.02,,,,2
Jan-23,Newfoundland and Labrador,2016A000210,"Dry beans and legumes, 900 grams ",Dollars,81,units,0,v1458869946,1.101,3.44,,,,2
Feb-23,Newfoundland and Labrador,2016A000210,"Dry beans and legumes, 900 grams ",Dollars,81,units,0,v1458869946,1.101,3.46,,,,2
Mar-23,Newfoundland and Labrador,2016A000210,"Dry beans and legumes, 900 grams ",Dollars,81,units,0,v1458869946,1.101,3.45,,,,2
Apr-23,Newfoundland and Labrador,2016A000210,"Dry beans and legumes, 900 grams ",Dollars,81,units,0,v1458869946,1.101,3.35,,,,2
May-23,Newfoundland and Labrador,2016A000210,"Dry beans and legumes, 900 grams ",Dollars,81,units,0,v1458869946,1.101,3.46,,,,2
Jun-23,Newfoundland and Labrador,2016A000210,"Dry beans and legumes, 900 grams ",Dollars,81,units,0,v1458869946,1.101,3.52,,,,2
Jul-23,Newfoundland and Labrador,2016A000210,"Dry beans and legumes, 900 grams ",Dollars,81,units,0,v1458869946,1.101,3.5,,,,2
Aug-23,Newfoundland and Labrador,2016A000210,"Dry beans and legumes, 900 grams ",Dollars,81,units,0,v1458869946,1.101,3.42,,,,2
Sep-23,Newfoundland and Labrador,2016A000210,"Dry beans and legumes, 900 grams ",Dollars,81,units,0,v1458869946,1.101,3.41,,,,2
Jan-23,Newfoundland and Labrador,2016A000210,"Tofu, 350 grams ",Dollars,81,units,0,v1458869969,1.102,2.87,,,,2
Feb-23,Newfoundland and Labrador,2016A000210,"Tofu, 350 grams ",Dollars,81,units,0,v1458869969,1.102,2.98,,,,2
Mar-23,Newfoundland and Labrador,2016A000210,"Tofu, 350 grams ",Dollars,81,units,0,v1458869969,1.102,2.85,,,,2
Apr-23,Newfoundland and Labrador,2016A000210,"Tofu, 350 grams ",Dollars,81,units,0,v1458869969,1.102,2.76,,,,2
May-23,Newfoundland and Labrador,2016A000210,"Tofu, 350 grams ",Dollars,81,units,0,v1458869969,1.102,2.78,,,,2
Jun-23,Newfoundland and Labrador,2016A000210,"Tofu, 350 grams ",Dollars,81,units,0,v1458869969,1.102,2.85,,,,2
Jul-23,Newfoundland and Labrador,2016A000210,"Tofu, 350 grams ",Dollars,81,units,0,v1458869969,1.102,2.84,,,,2
Aug-23,Newfoundland and Labrador,2016A000210,"Tofu, 350 grams ",Dollars,81,units,0,v1458869969,1.102,2.83,,,,2
Sep-23,Newfoundland and Labrador,2016A000210,"Tofu, 350 grams ",Dollars,81,units,0,v1458869969,1.102,2.75,,,,2
Jan-23,Newfoundland and Labrador,2016A000210,"Hummus, 227 grams",Dollars,81,units,0,v1458869951,1.103,3.52,,,,2
Feb-23,Newfoundland and Labrador,2016A000210,"Hummus, 227 grams",Dollars,81,units,0,v1458869951,1.103,3.85,,,,2
Mar-23,Newfoundland and Labrador,2016A000210,"Hummus, 227 grams",Dollars,81,units,0,v1458869951,1.103,3.96,,,,2
Apr-23,Newfoundland and Labrador,2016A000210,"Hummus, 227 grams",Dollars,81,units,0,v1458869951,1.103,4,,,,2
May-23,Newfoundland and Labrador,2016A000210,"Hummus, 227 grams",Dollars,81,units,0,v1458869951,1.103,3.9,,,,2
Jun-23,Newfoundland and Labrador,2016A000210,"Hummus, 227 grams",Dollars,81,units,0,v1458869951,1.103,3.98,,,,2
Jul-23,Newfoundland and Labrador,2016A000210,"Hummus, 227 grams",Dollars,81,units,0,v1458869951,1.103,4.04,,,,2
Aug-23,Newfoundland and Labrador,2016A000210,"Hummus, 227 grams",Dollars,81,units,0,v1458869951,1.103,4.1,,,,2
Sep-23,Newfoundland and Labrador,2016A000210,"Hummus, 227 grams",Dollars,81,units,0,v1458869951,1.103,4.03,,,,2
Jan-23,Newfoundland and Labrador,2016A000210,"Salsa, 418 millilitres",Dollars,81,units,0,v1458869963,1.104,4.41,,,,2
Feb-23,Newfoundland and Labrador,2016A000210,"Salsa, 418 millilitres",Dollars,81,units,0,v1458869963,1.104,4.48,,,,2
Mar-23,Newfoundland and Labrador,2016A000210,"Salsa, 418 millilitres",Dollars,81,units,0,v1458869963,1.104,4.52,,,,2
Apr-23,Newfoundland and Labrador,2016A000210,"Salsa, 418 millilitres",Dollars,81,units,0,v1458869963,1.104,4.81,,,,2
May-23,Newfoundland and Labrador,2016A000210,"Salsa, 418 millilitres",Dollars,81,units,0,v1458869963,1.104,4.8,,,,2
Jun-23,Newfoundland and Labrador,2016A000210,"Salsa, 418 millilitres",Dollars,81,units,0,v1458869963,1.104,4.74,,,,2
Jul-23,Newfoundland and Labrador,2016A000210,"Salsa, 418 millilitres",Dollars,81,units,0,v1458869963,1.104,4.83,,,,2
Aug-23,Newfoundland and Labrador,2016A000210,"Salsa, 418 millilitres",Dollars,81,units,0,v1458869963,1.104,4.86,,,,2
Sep-23,Newfoundland and Labrador,2016A000210,"Salsa, 418 millilitres",Dollars,81,units,0,v1458869963,1.104,4.77,,,,2
Jan-23,Newfoundland and Labrador,2016A000210,"Pasta sauce, 650 millilitres",Dollars,81,units,0,v1458869958,1.105,2.88,,,,2
Feb-23,Newfoundland and Labrador,2016A000210,"Pasta sauce, 650 millilitres",Dollars,81,units,0,v1458869958,1.105,2.89,,,,2
Mar-23,Newfoundland and Labrador,2016A000210,"Pasta sauce, 650 millilitres",Dollars,81,units,0,v1458869958,1.105,3.15,,,,2
Apr-23,Newfoundland and Labrador,2016A000210,"Pasta sauce, 650 millilitres",Dollars,81,units,0,v1458869958,1.105,2.32,,,,2
May-23,Newfoundland and Labrador,2016A000210,"Pasta sauce, 650 millilitres",Dollars,81,units,0,v1458869958,1.105,2.96,,,,2
Jun-23,Newfoundland and Labrador,2016A000210,"Pasta sauce, 650 millilitres",Dollars,81,units,0,v1458869958,1.105,2.87,,,,2
Jul-23,Newfoundland and Labrador,2016A000210,"Pasta sauce, 650 millilitres",Dollars,81,units,0,v1458869958,1.105,2.98,,,,2
Aug-23,Newfoundland and Labrador,2016A000210,"Pasta sauce, 650 millilitres",Dollars,81,units,0,v1458869958,1.105,3.33,,,,2
Sep-23,Newfoundland and Labrador,2016A000210,"Pasta sauce, 650 millilitres",Dollars,81,units,0,v1458869958,1.105,2.38,,,,2
Jan-23,Newfoundland and Labrador,2016A000210,"Salad dressing, 475 millilitres",Dollars,81,units,0,v1458869960,1.106,3.54,,,,2
Feb-23,Newfoundland and Labrador,2016A000210,"Salad dressing, 475 millilitres",Dollars,81,units,0,v1458869960,1.106,3.79,,,,2
Mar-23,Newfoundland and Labrador,2016A000210,"Salad dressing, 475 millilitres",Dollars,81,units,0,v1458869960,1.106,3.85,,,,2
Apr-23,Newfoundland and Labrador,2016A000210,"Salad dressing, 475 millilitres",Dollars,81,units,0,v1458869960,1.106,3.68,,,,2
May-23,Newfoundland and Labrador,2016A000210,"Salad dressing, 475 millilitres",Dollars,81,units,0,v1458869960,1.106,3.69,,,,2
Jun-23,Newfoundland and Labrador,2016A000210,"Salad dressing, 475 millilitres",Dollars,81,units,0,v1458869960,1.106,3.47,,,,2
Jul-23,Newfoundland and Labrador,2016A000210,"Salad dressing, 475 millilitres",Dollars,81,units,0,v1458869960,1.106,3.59,,,,2
Aug-23,Newfoundland and Labrador,2016A000210,"Salad dressing, 475 millilitres",Dollars,81,units,0,v1458869960,1.106,3.71,,,,2
Sep-23,Newfoundland and Labrador,2016A000210,"Salad dressing, 475 millilitres",Dollars,81,units,0,v1458869960,1.106,3.7,,,,2
Jan-23,Newfoundland and Labrador,2016A000210,"Almonds, 200 grams",Dollars,81,units,0,v1458869938,1.107,5.79,,,,2
Feb-23,Newfoundland and Labrador,2016A000210,"Almonds, 200 grams",Dollars,81,units,0,v1458869938,1.107,5.6,,,,2
Mar-23,Newfoundland and Labrador,2016A000210,"Almonds, 200 grams",Dollars,81,units,0,v1458869938,1.107,5.38,,,,2
Apr-23,Newfoundland and Labrador,2016A000210,"Almonds, 200 grams",Dollars,81,units,0,v1458869938,1.107,5.31,,,,2
May-23,Newfoundland and Labrador,2016A000210,"Almonds, 200 grams",Dollars,81,units,0,v1458869938,1.107,5.4,,,,2
Jun-23,Newfoundland and Labrador,2016A000210,"Almonds, 200 grams",Dollars,81,units,0,v1458869938,1.107,5.7,,,,2
Jul-23,Newfoundland and Labrador,2016A000210,"Almonds, 200 grams",Dollars,81,units,0,v1458869938,1.107,5.75,,,,2
Aug-23,Newfoundland and Labrador,2016A000210,"Almonds, 200 grams",Dollars,81,units,0,v1458869938,1.107,5.24,,,,2
Sep-23,Newfoundland and Labrador,2016A000210,"Almonds, 200 grams",Dollars,81,units,0,v1458869938,1.107,4.92,,,,2
Jan-23,Newfoundland and Labrador,2016A000210,"Peanuts, 450 grams",Dollars,81,units,0,v1458869959,1.108,3.59,,,,2
Feb-23,Newfoundland and Labrador,2016A000210,"Peanuts, 450 grams",Dollars,81,units,0,v1458869959,1.108,3.62,,,,2
Mar-23,Newfoundland and Labrador,2016A000210,"Peanuts, 450 grams",Dollars,81,units,0,v1458869959,1.108,3.76,,,,2
Apr-23,Newfoundland and Labrador,2016A000210,"Peanuts, 450 grams",Dollars,81,units,0,v1458869959,1.108,3.63,,,,2
May-23,Newfoundland and Labrador,2016A000210,"Peanuts, 450 grams",Dollars,81,units,0,v1458869959,1.108,3.66,,,,2
Jun-23,Newfoundland and Labrador,2016A000210,"Peanuts, 450 grams",Dollars,81,units,0,v1458869959,1.108,3.48,,,,2
Jul-23,Newfoundland and Labrador,2016A000210,"Peanuts, 450 grams",Dollars,81,units,0,v1458869959,1.108,3.78,,,,2
